2029.0,2119.0,2486.0,2032.0,2755.0,3022.0,2983.0,3090.0,2910.0,2939.0,
2069.0,2000.0,2401.0,2798.0,2920.0,3128.0,2235.0,3167.0,2543.0,
2086.0,2751.0,2975.0,3235.0,2901.0,2484.0,2791.0,3196.0,2336.0,
2092.0,2222.0,3011.0,2849.0,2128.0,2879.0,2541.0,2717.0,2454.0,3072.0,
2384.0,2603.0,2317.0,2495.0,2915.0,3326.0,2949.0,3299.0,2331.0,
2678.0,2570.0,2745.0,2924.0,2483.0,3234.0,3495.0,1657.0,
1762.0,1973.0,2383.0,2690.0,2715.0,3112.0,2485.0,3204.0,2505.0,
1853.0,2751.0,2129.0,2699.0,2240.0,2519.0,2268.0,3042.0,3166.0,
2047.0,2829.0,3611.0,2971.0,2556.0,2765.0,2547.0,2728.0,
2470.0,2751.0,2946.0,2478.0,2954.0,3458.0,2737.0,2284.0,2517.0,
1956.0,1813.0,2734.0,3229.0,2835.0,2700.0,2975.0,3219.0,2895.0,3066.0,
2238.0,2735.0,2455.0,2766.0,2841.0,3268.0,2797.0,2755.0,2081.0,
1677.0,2397.0,2495.0,2679.0,2642.0,2733.0,2960.0,2987.0,2919.0,
1688.0,3323.0,2893.0,3247.0,3104.0,2782.0,2509.0,2436.0,3472.0,
1907.0,2350.0,2720.0,2991.0,2836.0,2191.0,3150.0,3072.0,3471.0,2632.0,
2168.0,2365.0,2371.0,2862.0,2786.0,3297.0,2105.0,2737.0,2979.0,3457.0,
1784.0,2748.0,1754.0,2009.0,2281.0,3003.0,2673.0,3827.0,2467.0,2740.0,
3050.0,2282.0,2754.0,2685.0,3522.0,3460.0,3088.0,
2297.0,2592.0,2303.0,3104.0,
