1860,6,58,16930.0,39730.0,1410.8333333333333,6621.666666666666,262482.0
3960,7,69,20043.0,47043.0,1670.25,7840.5,309423.0
5880,8,76,23348.0,53348.0,1945.6666666666665,8891.333333333332,355865.0
7740,8,71,23242.0,51742.0,1936.8333333333333,8623.666666666666,323534.0
9720,5,48,13954.0,32854.0,1162.8333333333333,5475.666666666666,212141.0
11820,6,46,17481.0,36681.0,1456.75,6113.5,213166.0
13740,5,41,15884.0,32684.0,1323.6666666666665,5447.333333333333,182365.0
15720,5,44,14954.0,32654.0,1246.1666666666665,5442.333333333333,203957.0
17640,4,36,13067.0,27467.0,1088.9166666666665,4577.833333333333,156246.0
19680,4,35,11303.0,25403.0,941.9166666666666,4233.833333333333,156477.0
21540,5,39,12916.0,29116.0,1076.3333333333333,4852.666666666666,175500.0
23400,7,67,20074.0,46474.0,1672.8333333333333,7745.666666666666,306919.0
25320,8,74,24167.0,53567.0,2013.9166666666665,8927.833333333332,331201.0
27300,11,104,29496.0,70596.0,2458.0,11766.0,472821.0
29220,10,100,31548.0,70548.0,2629.0,11758.0,483992.0
31140,8,72,23132.0,51932.0,1927.6666666666665,8655.333333333332,331496.0
33060,7,67,22632.0,49032.0,1886.0,8172.0,331102.0
35040,6,53,18235.0,39535.0,1519.5833333333333,6589.166666666666,235904.0
37080,5,42,12811.0,29911.0,1067.5833333333333,4985.166666666666,203129.0
39000,4,30,14110.0,26710.0,1175.8333333333333,4451.666666666666,133441.0
41340,3,19,10475.0,18875.0,872.9166666666666,3145.833333333333,96020.0
43200,2,9,6338.0,10838.0,528.1666666666666,1806.3333333333333,38044.0
