2460,7,71,18850.0,46450.0,1570.8333333333333,7741.666666666666,346724.0
4200,6,70,57327.0,83727.0,4777.25,13954.5,571066.0
6060,7,70,58309.0,85609.0,4859.083333333333,14268.166666666666,508364.0
8220,7,70,57022.0,84322.0,4751.833333333333,14053.666666666666,517391.0
10860,7,71,63215.0,90815.0,5267.916666666666,15135.833333333332,580816.0
14220,7,70,60120.0,87420.0,5010.0,14570.0,581219.0
17760,7,70,62953.0,90253.0,5246.083333333333,15042.166666666666,604533.0
21420,7,67,56271.0,82671.0,4689.25,13778.5,537333.0
23400,7,71,58652.0,86252.0,4887.666666666666,14375.333333333332,549437.0
25200,7,71,62444.0,90044.0,5203.666666666666,15007.333333333332,541473.0
26760,7,71,51872.0,79472.0,4322.666666666666,13245.333333333332,462019.0
28020,7,70,57604.0,84904.0,4800.333333333333,14150.666666666666,493565.0
29400,7,74,59971.0,88471.0,4997.583333333333,14745.166666666666,555747.0
31320,7,72,64992.0,92892.0,5416.0,15482.0,583588.0
33720,7,73,61817.0,90017.0,5151.416666666666,15002.833333333332,599676.0
36060,7,71,58819.0,86419.0,4901.583333333333,14403.166666666666,572572.0
39780,5,51,44026.0,63826.0,3668.833333333333,10637.666666666666,419235.0
43200,2,17,13603.0,20503.0,1133.5833333333333,3417.1666666666665,125927.0
