2460,7,71,18850.0,46450.0,1570.8333333333333,7741.666666666666,346724.0
4440,7,77,19438.0,48838.0,1619.8333333333333,8139.666666666666,355521.0
6360,8,77,21835.0,52135.0,1819.5833333333333,8689.166666666666,347709.0
8760,7,70,19859.0,47159.0,1654.9166666666665,7859.833333333333,357439.0
11580,7,70,18409.0,45709.0,1534.0833333333333,7618.166666666666,352643.0
14760,7,71,19586.0,47186.0,1632.1666666666665,7864.333333333333,364609.0
18420,7,67,18171.0,44571.0,1514.25,7428.5,347035.0
21840,7,70,18803.0,46103.0,1566.9166666666665,7683.833333333333,354959.0
24120,9,82,21630.0,54330.0,1802.5,9055.0,371876.0
26040,8,75,21418.0,51118.0,1784.8333333333333,8519.666666666666,338867.0
27300,8,78,22801.0,53401.0,1900.0833333333333,8900.166666666666,338780.0
28620,7,72,20231.0,48131.0,1685.9166666666665,8021.833333333333,309499.0
30360,7,76,20442.0,49542.0,1703.5,8257.0,357419.0
32340,8,74,22448.0,51848.0,1870.6666666666665,8641.333333333332,336592.0
35100,7,73,19383.0,47583.0,1615.25,7930.5,357519.0
38760,7,66,19280.0,45380.0,1606.6666666666665,7563.333333333333,366081.0
42420,4,30,12911.0,25511.0,1075.9166666666665,4251.833333333333,163339.0
43200,1,1,1578.0,2778.0,131.5,463.0,2289.0
