1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,
4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,0.0,
8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,8.125,0.0,
13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,13.1875,0.0,
20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,20.78125,0.0,
32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,0.0,
9.390625,32.171875,32.171875,32.171875,32.171875,32.171875,10.18880477499791,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,25.84006549025675,32.171875,32.171875,26.985025228256518,32.171875,32.171875,32.171875,32.171875,32.171875,28.886045521514372,21.159886308841088,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,25.215256791883924,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,0.0,
9.390625,32.171875,32.171875,32.171875,32.171875,32.171875,22.344607459896068,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,26.98502522825653,32.171875,32.171875,32.171875,32.171875,32.171875,10.398433326872967,27.520373007999194,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,18.85477009272581,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,0.0,
9.390625,32.171875,32.171875,32.171875,32.171875,32.171875,22.34460745989608,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,15.199795406804533,32.171875,32.171875,32.171875,32.171875,32.171875,10.398433326872967,15.735143186547198,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,30.639999914177814,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,32.171875,0.0,
