2700,8,80,21044,52244,1753.666667,8707.333333,391000
5460,11,111,29532,72732,2461,12122,537733
8220,9,91,23583,58983,1965.25,9830.5,465026
10980,7,73,18139,46339,1511.583333,7723.166667,359453
13740,5,55,15238,36238,1269.833333,6039.666667,279409
16500,6,54,16470,38070,1372.5,6345,272793
19260,6,53,15874,37174,1322.833333,6195.666667,262513
22020,6,61,16780,40480,1398.333333,6746.666667,303029
24780,12,108,31421,74621,2618.416667,12436.83333,509861
27540,14,131,35637,87537,2969.75,14589.5,609141
30300,14,140,38513,93113,3209.416667,15518.83333,704714
33060,9,92,25711,61411,2142.583333,10235.16667,461746
35880,8,80,20578,51778,1714.833333,8629.666667,387647
38640,4,41,13150,29050,1095.833333,4841.666667,205355
41400,3,23,9773,19373,814.4166667,3228.833333,120226
43200,2,9,5685,10185,473.75,1697.5,32138
