1500,4,38,11197.0,26197.0,933.0833333333333,4366.166666666666,167382.0
3060,5,51,14378.0,34178.0,1198.1666666666665,5696.333333333333,225770.0
4620,4,40,11071.0,26671.0,922.5833333333333,4445.166666666666,177801.0
6180,4,41,13443.0,29343.0,1120.25,4890.5,190873.0
7740,5,47,14030.0,32630.0,1169.1666666666665,5438.333333333333,215387.0
9300,5,50,15280.0,34780.0,1273.3333333333333,5796.666666666666,222066.0
10920,3,35,9376.0,22576.0,781.3333333333333,3762.6666666666665,164545.0
12480,5,46,12063.0,30363.0,1005.25,5060.5,191932.0
14040,4,45,12598.0,29698.0,1049.8333333333333,4949.666666666666,216433.0
15600,4,41,12155.0,28055.0,1012.9166666666666,4675.833333333333,187696.0
17160,5,42,13106.0,30206.0,1092.1666666666665,5034.333333333333,173666.0
18720,5,50,13265.0,32765.0,1105.4166666666665,5460.833333333333,218755.0
20280,5,49,15156.0,34356.0,1263.0,5726.0,222415.0
21840,3,31,9873.0,21873.0,822.75,3645.5,144964.0
23460,4,46,12303.0,29703.0,1025.25,4950.5,220951.0
25020,5,43,14013.0,31413.0,1167.75,5235.5,192889.0
26580,5,55,13795.0,34795.0,1149.5833333333333,5799.166666666666,247433.0
28140,4,39,12583.0,27883.0,1048.5833333333333,4647.166666666666,174788.0
29700,4,38,11883.0,26883.0,990.25,4480.5,168636.0
31260,4,42,12698.0,28898.0,1058.1666666666665,4816.333333333333,191081.0
32880,5,48,14838.0,33738.0,1236.5,5623.0,212323.0
34440,4,37,11614.0,26314.0,967.8333333333333,4385.666666666666,167021.0
36000,5,47,14124.0,32724.0,1177.0,5454.0,213745.0
37560,5,54,14743.0,35443.0,1228.5833333333333,5907.166666666666,256078.0
39120,4,36,11741.0,26141.0,978.4166666666666,4356.833333333333,158030.0
40740,4,41,11788.0,27688.0,982.3333333333333,4614.666666666666,184416.0
42300,5,50,16473.0,35973.0,1372.75,5995.5,233961.0
43200,2,18,6412.0,13612.0,534.3333333333333,2268.6666666666665,73010.0
