930.0,2321.0,1351.0,1665.0,1133.0,2137.0,1518.0,1748.0,1645.0,1137.0,2081.0,2411.0,1744.0,1728.0,1476.0,2292.0,1199.0,1616.0,1212.0,1743.0,1211.0,1120.0,930.0,
1721.0,330.0,1472.0,1177.0,1672.0,698.0,1166.0,975.0,1012.0,1809.0,763.0,430.0,1010.0,996.0,1439.0,430.0,1774.0,1201.0,1907.0,1024.0,1664.0,1895.0,1721.0,
751.0,1472.0,330.0,1091.0,583.0,1395.0,862.0,1054.0,892.0,713.0,1359.0,1570.0,1077.0,811.0,456.0,1418.0,650.0,1048.0,1032.0,800.0,939.0,932.0,751.0,
1065.0,1177.0,1091.0,330.0,1134.0,875.0,566.0,547.0,649.0,1238.0,805.0,1240.0,501.0,947.0,1162.0,1196.0,1251.0,379.0,1146.0,1007.0,888.0,1186.0,1065.0,
533.0,1672.0,583.0,1134.0,330.0,1540.0,940.0,1164.0,1029.0,469.0,1492.0,1767.0,1173.0,1033.0,698.0,1629.0,448.0,1085.0,808.0,1033.0,791.0,691.0,533.0,
1537.0,698.0,1395.0,875.0,1540.0,330.0,949.0,721.0,842.0,1668.0,403.0,726.0,734.0,990.0,1404.0,762.0,1653.0,911.0,1672.0,1043.0,1417.0,1690.0,1537.0,
918.0,1166.0,862.0,566.0,940.0,949.0,330.0,560.0,495.0,1059.0,894.0,1247.0,563.0,754.0,927.0,1157.0,1057.0,529.0,1072.0,807.0,829.0,1074.0,918.0,
1148.0,975.0,1054.0,547.0,1164.0,721.0,560.0,330.0,503.0,1287.0,664.0,1046.0,381.0,781.0,1094.0,985.0,1280.0,559.0,1286.0,843.0,1033.0,1299.0,1148.0,
1045.0,1012.0,892.0,649.0,1029.0,842.0,495.0,503.0,330.0,1159.0,799.0,1098.0,541.0,629.0,923.0,997.0,1142.0,634.0,1226.0,689.0,989.0,1214.0,1045.0,
537.0,1809.0,713.0,1238.0,469.0,1668.0,1059.0,1287.0,1159.0,330.0,1618.0,1904.0,1292.0,1172.0,817.0,1768.0,419.0,1188.0,758.0,1171.0,818.0,619.0,537.0,
1481.0,763.0,1359.0,805.0,1492.0,403.0,894.0,664.0,799.0,1618.0,330.0,798.0,671.0,977.0,1376.0,821.0,1607.0,842.0,1608.0,1033.0,1352.0,1629.0,1481.0,
1811.0,430.0,1570.0,1240.0,1767.0,726.0,1247.0,1046.0,1098.0,1904.0,798.0,330.0,1077.0,1095.0,1539.0,516.0,1870.0,1267.0,1989.0,1124.0,1743.0,1983.0,1811.0,
1144.0,1010.0,1077.0,501.0,1173.0,734.0,563.0,381.0,541.0,1292.0,671.0,1077.0,330.0,828.0,1124.0,1026.0,1290.0,521.0,1268.0,889.0,1013.0,1289.0,1144.0,
1128.0,996.0,811.0,947.0,1033.0,990.0,754.0,781.0,629.0,1172.0,977.0,1095.0,828.0,330.0,775.0,938.0,1124.0,929.0,1368.0,392.0,1172.0,1316.0,1128.0,
876.0,1439.0,456.0,1162.0,698.0,1404.0,927.0,1094.0,923.0,817.0,1376.0,1539.0,1124.0,775.0,330.0,1377.0,743.0,1121.0,1157.0,748.0,1062.0,1054.0,876.0,
1692.0,430.0,1418.0,1196.0,1629.0,762.0,1157.0,985.0,997.0,1768.0,821.0,516.0,1026.0,938.0,1377.0,330.0,1727.0,1215.0,1892.0,959.0,1655.0,1871.0,1692.0,
599.0,1774.0,650.0,1251.0,448.0,1653.0,1057.0,1280.0,1142.0,419.0,1607.0,1870.0,1290.0,1124.0,743.0,1727.0,330.0,1202.0,843.0,1118.0,877.0,707.0,599.0,
1016.0,1201.0,1048.0,379.0,1085.0,911.0,529.0,559.0,634.0,1188.0,842.0,1267.0,521.0,929.0,1121.0,1215.0,1202.0,330.0,1102.0,986.0,844.0,1139.0,1016.0,
612.0,1907.0,1032.0,1146.0,808.0,1672.0,1072.0,1286.0,1226.0,758.0,1608.0,1989.0,1268.0,1368.0,1157.0,1892.0,843.0,1102.0,330.0,1392.0,588.0,475.0,612.0,
1143.0,1024.0,800.0,1007.0,1033.0,1043.0,807.0,843.0,689.0,1171.0,1033.0,1124.0,889.0,392.0,748.0,959.0,1118.0,986.0,1392.0,330.0,1205.0,1332.0,1143.0,
611.0,1664.0,939.0,888.0,791.0,1417.0,829.0,1033.0,989.0,818.0,1352.0,1743.0,1013.0,1172.0,1062.0,1655.0,877.0,844.0,588.0,1205.0,330.0,648.0,611.0,
520.0,1895.0,932.0,1186.0,691.0,1690.0,1074.0,1299.0,1214.0,619.0,1629.0,1983.0,1289.0,1316.0,1054.0,1871.0,707.0,1139.0,475.0,1332.0,648.0,330.0,520.0,
330.0,1721.0,751.0,1065.0,533.0,1537.0,918.0,1148.0,1045.0,537.0,1481.0,1811.0,1144.0,1128.0,876.0,1692.0,599.0,1016.0,612.0,1143.0,611.0,520.0,300.0,
