930.0,1601.0,2094.0,2258.0,1629.0,1549.0,1050.0,1754.0,1999.0,2097.0,2123.0,1114.0,1192.0,1496.0,1110.0,1395.0,1311.0,1135.0,1522.0,2185.0,1798.0,1674.0,930.0,
1001.0,330.0,1666.0,1761.0,1204.0,1216.0,1120.0,1311.0,1460.0,1492.0,1393.0,1013.0,1142.0,670.0,1168.0,759.0,644.0,814.0,794.0,1580.0,1488.0,1242.0,1001.0,
1494.0,1666.0,330.0,522.0,821.0,876.0,1519.0,696.0,582.0,662.0,880.0,1311.0,1261.0,1327.0,1581.0,1265.0,1461.0,1579.0,1202.0,664.0,654.0,776.0,1494.0,
1658.0,1761.0,522.0,330.0,965.0,1039.0,1692.0,837.0,631.0,632.0,836.0,1474.0,1435.0,1427.0,1755.0,1384.0,1586.0,1726.0,1303.0,580.0,843.0,919.0,1658.0,
1029.0,1204.0,821.0,965.0,330.0,447.0,1078.0,458.0,701.0,808.0,893.0,847.0,835.0,867.0,1146.0,784.0,973.0,1092.0,749.0,893.0,621.0,376.0,1029.0,
949.0,1216.0,876.0,1039.0,447.0,330.0,984.0,546.0,799.0,915.0,1010.0,765.0,733.0,891.0,1050.0,788.0,955.0,1038.0,786.0,996.0,610.0,477.0,949.0,
450.0,1120.0,1519.0,1692.0,1078.0,984.0,330.0,1197.0,1448.0,1554.0,1598.0,571.0,589.0,1009.0,402.0,901.0,831.0,645.0,1025.0,1640.0,1210.0,1120.0,450.0,
1154.0,1311.0,696.0,837.0,458.0,546.0,1197.0,330.0,584.0,702.0,824.0,971.0,948.0,971.0,1264.0,901.0,1095.0,1220.0,849.0,781.0,561.0,412.0,1154.0,
1399.0,1460.0,582.0,631.0,701.0,799.0,1448.0,584.0,330.0,460.0,650.0,1217.0,1201.0,1127.0,1516.0,1088.0,1291.0,1445.0,1003.0,528.0,713.0,658.0,1399.0,
1497.0,1492.0,662.0,632.0,808.0,915.0,1554.0,702.0,460.0,330.0,549.0,1318.0,1313.0,1171.0,1623.0,1151.0,1355.0,1527.0,1051.0,422.0,843.0,769.0,1497.0,
1523.0,1393.0,880.0,836.0,893.0,1010.0,1598.0,824.0,650.0,549.0,330.0,1358.0,1380.0,1103.0,1670.0,1117.0,1314.0,1516.0,997.0,587.0,1015.0,866.0,1523.0,
514.0,1013.0,1311.0,1474.0,847.0,765.0,571.0,971.0,1217.0,1318.0,1358.0,330.0,461.0,816.0,642.0,694.0,699.0,642.0,806.0,1406.0,1018.0,891.0,514.0,
592.0,1142.0,1261.0,1435.0,835.0,733.0,589.0,948.0,1201.0,1313.0,1380.0,461.0,330.0,925.0,650.0,798.0,829.0,761.0,895.0,1397.0,951.0,874.0,592.0,
896.0,670.0,1327.0,1427.0,867.0,891.0,1009.0,971.0,1127.0,1171.0,1103.0,816.0,925.0,330.0,1075.0,459.0,559.0,796.0,454.0,1261.0,1154.0,903.0,896.0,
510.0,1168.0,1581.0,1755.0,1146.0,1050.0,402.0,1264.0,1516.0,1623.0,1670.0,642.0,650.0,1075.0,330.0,970.0,889.0,685.0,1095.0,1709.0,1268.0,1188.0,510.0,
795.0,759.0,1265.0,1384.0,784.0,788.0,901.0,901.0,1088.0,1151.0,1117.0,694.0,798.0,459.0,970.0,330.0,534.0,733.0,461.0,1242.0,1061.0,826.0,795.0,
711.0,644.0,1461.0,1586.0,973.0,955.0,831.0,1095.0,1291.0,1355.0,1314.0,699.0,829.0,559.0,889.0,534.0,330.0,572.0,647.0,1446.0,1235.0,1016.0,711.0,
535.0,814.0,1579.0,1726.0,1092.0,1038.0,645.0,1220.0,1445.0,1527.0,1516.0,642.0,761.0,796.0,685.0,733.0,572.0,330.0,862.0,1618.0,1309.0,1137.0,535.0,
922.0,794.0,1202.0,1303.0,749.0,786.0,1025.0,849.0,1003.0,1051.0,997.0,806.0,895.0,454.0,1095.0,461.0,647.0,862.0,330.0,1142.0,1039.0,784.0,922.0,
1585.0,1580.0,664.0,580.0,893.0,996.0,1640.0,781.0,528.0,422.0,587.0,1406.0,1397.0,1261.0,1709.0,1242.0,1446.0,1618.0,1142.0,330.0,896.0,852.0,1585.0,
1198.0,1488.0,654.0,843.0,621.0,610.0,1210.0,561.0,713.0,843.0,1015.0,1018.0,951.0,1154.0,1268.0,1061.0,1235.0,1309.0,1039.0,896.0,330.0,594.0,1198.0,
1074.0,1242.0,776.0,919.0,376.0,477.0,1120.0,412.0,658.0,769.0,866.0,891.0,874.0,903.0,1188.0,826.0,1016.0,1137.0,784.0,852.0,594.0,330.0,1074.0,
330.0,1001.0,1494.0,1658.0,1029.0,949.0,450.0,1154.0,1399.0,1497.0,1523.0,514.0,592.0,896.0,510.0,795.0,711.0,535.0,922.0,1585.0,1198.0,1074.0,300.0,
