930.0,1007.0,1302.0,1754.0,1333.0,2057.0,2082.0,1051.0,1588.0,2447.0,1789.0,1491.0,1452.0,1589.0,2327.0,1123.0,1115.0,1735.0,1261.0,1051.0,2399.0,1442.0,1179.0,930.0,
407.0,330.0,676.0,1209.0,777.0,1489.0,1519.0,521.0,1036.0,1870.0,1243.0,967.0,924.0,1023.0,1765.0,591.0,468.0,1159.0,728.0,408.0,1847.0,918.0,643.0,407.0,
702.0,676.0,330.0,1107.0,689.0,1250.0,1302.0,705.0,908.0,1591.0,1131.0,1168.0,990.0,830.0,1540.0,876.0,542.0,907.0,1005.0,598.0,1671.0,1124.0,936.0,702.0,
1154.0,1209.0,1107.0,330.0,776.0,804.0,769.0,1036.0,529.0,1216.0,370.0,1030.0,736.0,643.0,983.0,1140.0,1179.0,736.0,1152.0,1173.0,988.0,1027.0,1168.0,1154.0,
733.0,777.0,689.0,776.0,330.0,1058.0,1079.0,631.0,590.0,1459.0,806.0,910.0,656.0,591.0,1324.0,789.0,734.0,755.0,864.0,731.0,1401.0,876.0,838.0,733.0,
1457.0,1489.0,1250.0,804.0,1058.0,330.0,425.0,1359.0,839.0,749.0,771.0,1487.0,1179.0,798.0,622.0,1509.0,1407.0,673.0,1558.0,1428.0,810.0,1477.0,1551.0,1457.0,
1482.0,1519.0,1302.0,769.0,1079.0,425.0,330.0,1378.0,841.0,779.0,732.0,1465.0,1163.0,826.0,575.0,1520.0,1447.0,729.0,1558.0,1463.0,725.0,1459.0,1558.0,1482.0,
451.0,521.0,705.0,1036.0,631.0,1359.0,1378.0,330.0,877.0,1758.0,1072.0,812.0,733.0,892.0,1623.0,513.0,575.0,1048.0,632.0,526.0,1685.0,765.0,571.0,451.0,
988.0,1036.0,908.0,529.0,590.0,839.0,841.0,877.0,330.0,1256.0,553.0,996.0,686.0,470.0,1082.0,1009.0,991.0,624.0,1050.0,992.0,1142.0,979.0,1047.0,988.0,
1847.0,1870.0,1591.0,1216.0,1459.0,749.0,779.0,1758.0,1256.0,330.0,1180.0,1906.0,1598.0,1198.0,653.0,1917.0,1773.0,1042.0,1973.0,1803.0,896.0,1896.0,1961.0,1847.0,
1189.0,1243.0,1131.0,370.0,806.0,771.0,732.0,1072.0,553.0,1180.0,330.0,1069.0,776.0,654.0,943.0,1179.0,1210.0,730.0,1192.0,1205.0,949.0,1066.0,1208.0,1189.0,
891.0,967.0,1168.0,1030.0,910.0,1487.0,1465.0,812.0,996.0,1906.0,1069.0,330.0,641.0,1100.0,1682.0,720.0,1056.0,1277.0,609.0,1001.0,1650.0,379.0,690.0,891.0,
852.0,924.0,990.0,736.0,656.0,1179.0,1163.0,733.0,686.0,1598.0,776.0,641.0,330.0,797.0,1388.0,772.0,954.0,972.0,754.0,920.0,1384.0,628.0,785.0,852.0,
989.0,1023.0,830.0,643.0,591.0,798.0,826.0,892.0,470.0,1198.0,654.0,1100.0,797.0,330.0,1072.0,1049.0,953.0,508.0,1112.0,967.0,1175.0,1077.0,1094.0,989.0,
1727.0,1765.0,1540.0,983.0,1324.0,622.0,575.0,1623.0,1082.0,653.0,943.0,1682.0,1388.0,1072.0,330.0,1761.0,1691.0,964.0,1793.0,1708.0,589.0,1680.0,1797.0,1727.0,
523.0,591.0,876.0,1140.0,789.0,1509.0,1520.0,513.0,1009.0,1917.0,1179.0,720.0,772.0,1049.0,1761.0,330.0,706.0,1214.0,468.0,644.0,1799.0,671.0,390.0,523.0,
515.0,468.0,542.0,1179.0,734.0,1407.0,1447.0,575.0,991.0,1773.0,1210.0,1056.0,954.0,953.0,1691.0,706.0,330.0,1069.0,844.0,394.0,1794.0,1008.0,764.0,515.0,
1135.0,1159.0,907.0,736.0,755.0,673.0,729.0,1048.0,624.0,1042.0,730.0,1277.0,972.0,508.0,964.0,1214.0,1069.0,330.0,1285.0,1094.0,1114.0,1255.0,1263.0,1135.0,
661.0,728.0,1005.0,1152.0,864.0,1558.0,1558.0,632.0,1050.0,1973.0,1192.0,609.0,754.0,1112.0,1793.0,468.0,844.0,1285.0,330.0,782.0,1807.0,564.0,418.0,661.0,
451.0,408.0,598.0,1173.0,731.0,1428.0,1463.0,526.0,992.0,1803.0,1205.0,1001.0,920.0,967.0,1708.0,644.0,394.0,1094.0,782.0,330.0,1801.0,953.0,700.0,451.0,
1799.0,1847.0,1671.0,988.0,1401.0,810.0,725.0,1685.0,1142.0,896.0,949.0,1650.0,1384.0,1175.0,589.0,1799.0,1794.0,1114.0,1807.0,1801.0,330.0,1658.0,1826.0,1799.0,
842.0,918.0,1124.0,1027.0,876.0,1477.0,1459.0,765.0,979.0,1896.0,1066.0,379.0,628.0,1077.0,1680.0,671.0,1008.0,1255.0,564.0,953.0,1658.0,330.0,643.0,842.0,
579.0,643.0,936.0,1168.0,838.0,1551.0,1558.0,571.0,1047.0,1961.0,1208.0,690.0,785.0,1094.0,1797.0,390.0,764.0,1263.0,418.0,700.0,1826.0,643.0,330.0,579.0,
330.0,407.0,702.0,1154.0,733.0,1457.0,1482.0,451.0,988.0,1847.0,1189.0,891.0,852.0,989.0,1727.0,523.0,515.0,1135.0,661.0,451.0,1799.0,842.0,579.0,300.0,
