930.0,1809.0,1949.0,2405.0,993.0,1310.0,1533.0,1914.0,1164.0,1675.0,1060.0,1164.0,1334.0,1764.0,1569.0,2516.0,1444.0,1532.0,1930.0,2201.0,1792.0,2125.0,1374.0,930.0,
1209.0,330.0,850.0,936.0,1271.0,1000.0,1410.0,436.0,1245.0,538.0,1079.0,1251.0,855.0,437.0,637.0,1118.0,1197.0,799.0,744.0,765.0,586.0,780.0,831.0,1209.0,
1349.0,850.0,330.0,1034.0,1398.0,1329.0,1227.0,850.0,1491.0,730.0,1235.0,1495.0,953.0,947.0,770.0,973.0,1045.0,747.0,1263.0,1164.0,1102.0,1256.0,1167.0,1349.0,
1805.0,936.0,1034.0,330.0,1866.0,1600.0,1886.0,831.0,1851.0,1067.0,1675.0,1857.0,1423.0,1011.0,1180.0,657.0,1682.0,1292.0,1114.0,755.0,1082.0,937.0,1435.0,1805.0,
393.0,1271.0,1398.0,1866.0,330.0,762.0,925.0,1376.0,580.0,1135.0,522.0,579.0,789.0,1227.0,1028.0,1973.0,858.0,983.0,1391.0,1664.0,1254.0,1587.0,836.0,393.0,
710.0,1000.0,1329.0,1600.0,762.0,330.0,1248.0,1101.0,605.0,955.0,641.0,611.0,764.0,919.0,889.0,1780.0,1096.0,958.0,990.0,1316.0,889.0,1206.0,502.0,710.0,
933.0,1410.0,1227.0,1886.0,925.0,1248.0,330.0,1493.0,1167.0,1206.0,942.0,1167.0,930.0,1426.0,1103.0,1871.0,543.0,946.0,1706.0,1844.0,1528.0,1839.0,1216.0,933.0,
1314.0,436.0,850.0,831.0,1376.0,1101.0,1493.0,330.0,1350.0,617.0,1184.0,1356.0,954.0,518.0,726.0,1029.0,1280.0,877.0,760.0,687.0,636.0,740.0,934.0,1314.0,
564.0,1245.0,1491.0,1851.0,580.0,605.0,1167.0,1350.0,330.0,1159.0,608.0,336.0,871.0,1176.0,1070.0,2005.0,1071.0,1082.0,1264.0,1587.0,1161.0,1481.0,749.0,564.0,
1075.0,538.0,730.0,1067.0,1135.0,955.0,1206.0,617.0,1159.0,330.0,946.0,1165.0,685.0,591.0,444.0,1177.0,993.0,592.0,918.0,969.0,738.0,987.0,785.0,1075.0,
460.0,1079.0,1235.0,1675.0,522.0,641.0,942.0,1184.0,608.0,946.0,330.0,611.0,613.0,1036.0,842.0,1790.0,810.0,819.0,1217.0,1475.0,1071.0,1405.0,664.0,460.0,
564.0,1251.0,1495.0,1857.0,579.0,611.0,1167.0,1356.0,336.0,1165.0,611.0,330.0,875.0,1182.0,1075.0,2011.0,1072.0,1087.0,1270.0,1593.0,1167.0,1487.0,755.0,564.0,
734.0,855.0,953.0,1423.0,789.0,764.0,930.0,954.0,871.0,685.0,613.0,875.0,330.0,844.0,573.0,1514.0,731.0,542.0,1106.0,1282.0,931.0,1251.0,655.0,734.0,
1164.0,437.0,947.0,1011.0,1227.0,919.0,1426.0,518.0,1176.0,591.0,1036.0,1182.0,844.0,330.0,663.0,1216.0,1215.0,833.0,658.0,772.0,485.0,743.0,757.0,1164.0,
969.0,637.0,770.0,1180.0,1028.0,889.0,1103.0,726.0,1070.0,444.0,842.0,1075.0,573.0,663.0,330.0,1277.0,890.0,501.0,976.0,1072.0,792.0,1073.0,727.0,969.0,
1916.0,1118.0,973.0,657.0,1973.0,1780.0,1871.0,1029.0,2005.0,1177.0,1790.0,2011.0,1514.0,1216.0,1277.0,330.0,1686.0,1339.0,1394.0,1068.0,1324.0,1244.0,1608.0,1916.0,
844.0,1197.0,1045.0,1682.0,858.0,1096.0,543.0,1280.0,1071.0,993.0,810.0,1072.0,731.0,1215.0,890.0,1686.0,330.0,734.0,1501.0,1632.0,1322.0,1628.0,1037.0,844.0,
932.0,799.0,747.0,1292.0,983.0,958.0,946.0,877.0,1082.0,592.0,819.0,1087.0,542.0,833.0,501.0,1339.0,734.0,330.0,1145.0,1231.0,961.0,1242.0,820.0,932.0,
1330.0,744.0,1263.0,1114.0,1391.0,990.0,1706.0,760.0,1264.0,918.0,1217.0,1270.0,1106.0,658.0,976.0,1394.0,1501.0,1145.0,330.0,718.0,514.0,560.0,886.0,1330.0,
1601.0,765.0,1164.0,755.0,1664.0,1316.0,1844.0,687.0,1587.0,969.0,1475.0,1593.0,1282.0,772.0,1072.0,1068.0,1632.0,1231.0,718.0,330.0,757.0,513.0,1173.0,1601.0,
1192.0,586.0,1102.0,1082.0,1254.0,889.0,1528.0,636.0,1161.0,738.0,1071.0,1167.0,931.0,485.0,792.0,1324.0,1322.0,961.0,514.0,757.0,330.0,664.0,753.0,1192.0,
1525.0,780.0,1256.0,937.0,1587.0,1206.0,1839.0,740.0,1481.0,987.0,1405.0,1487.0,1251.0,743.0,1073.0,1244.0,1628.0,1242.0,560.0,513.0,664.0,330.0,1083.0,1525.0,
774.0,831.0,1167.0,1435.0,836.0,502.0,1216.0,934.0,749.0,785.0,664.0,755.0,655.0,757.0,727.0,1608.0,1037.0,820.0,886.0,1173.0,753.0,1083.0,330.0,774.0,
330.0,1209.0,1349.0,1805.0,393.0,710.0,933.0,1314.0,564.0,1075.0,460.0,564.0,734.0,1164.0,969.0,1916.0,844.0,932.0,1330.0,1601.0,1192.0,1525.0,774.0,300.0,
