1979.742318560834,0.035573062693996675
1965.4661933078687,0.02846510507595559
1964.1520963125997,0.027264812143976
1963.608550758429,0.026927329618603165
1963.4758048080075,0.026807244371636677
1963.4758048080075,0.026761548782547512
1963.4758048080075,0.026713959136910468
1959.1723137839697,0.02453346125209049
1959.1723137839697,0.024493882187364643
1959.1723137839697,0.024461363997306855
1959.1723137839697,0.02443402862336056
1959.1723137839697,0.024407379051967514
1959.1723137839697,0.024384128995952565
1959.1723137839697,0.02436320460310307
1959.1723137839697,0.024341732619102534
1959.1723137839697,0.024320876884071228
1959.1723137839697,0.024300261167085554
1959.1723137839697,0.02427841506849665
1959.1723137839697,0.024256236314802858
1959.1723137839697,0.024235862727682658
1959.1723137839697,0.024213280785839668
1959.1723137839697,0.02418317883684007
1959.1723137839697,0.024150423233644712
1959.1723137839697,0.024114770440952334
1959.1723137839697,0.024068985572318433
1959.1723137839697,0.02391300430640364
1959.1723137839697,0.02372726828512264
1959.1723137839697,0.0235819117604026
1959.1723137839697,0.023517150285769308
1959.1723137839697,0.023482628745617663
