1800,5426.0,5334.0,4149.0,5700.0,5481.0,4327.0,6107.0,6297.0,6405.0,
3660,5005.0,5837.0,5497.0,6714.0,5965.0,4936.0,6523.0,4920.0,3365.0,
5520,5104.0,5287.0,4563.0,5304.0,6476.0,5738.0,4735.0,4728.0,6190.0,4864.0,5825.0,5600.0,5954.0,2972.0,
7440,4422.0,4120.0,4985.0,5819.0,4642.0,6087.0,6104.0,5956.0,5597.0,5379.0,5390.0,5184.0,5963.0,5470.0,
9300,5635.0,5893.0,5444.0,5978.0,5593.0,4431.0,6354.0,3076.0,
11160,6675.0,4847.0,5235.0,4570.0,5051.0,5658.0,5493.0,4637.0,
13020,5792.0,4865.0,5900.0,5572.0,5644.0,6509.0,4480.0,
15000,5753.0,5015.0,4856.0,5577.0,6180.0,5078.0,6613.0,4925.0,
16860,4690.0,4295.0,5373.0,5852.0,5705.0,5236.0,3320.0,
18720,5384.0,4061.0,5432.0,6194.0,5409.0,5320.0,4912.0,
20580,6619.0,5509.0,5679.0,5259.0,5193.0,4757.0,
22500,6402.0,4941.0,5842.0,5688.0,5215.0,6116.0,5306.0,5159.0,6412.0,
24360,4395.0,6246.0,5639.0,4679.0,4667.0,5586.0,5480.0,6252.0,6490.0,5553.0,4380.0,
26220,5503.0,5369.0,4671.0,4730.0,5237.0,5233.0,5198.0,5613.0,6022.0,5725.0,5825.0,5329.0,3757.0,2958.0,
28080,4900.0,5459.0,5762.0,5760.0,5636.0,4580.0,5533.0,6089.0,5542.0,5743.0,5626.0,5785.0,4691.0,6434.0,6164.0,3929.0,6005.0,4367.0,
29940,5034.0,4581.0,4688.0,5840.0,5757.0,5578.0,5879.0,4501.0,5074.0,5350.0,5898.0,5700.0,5298.0,5905.0,6489.0,4122.0,4498.0,
31800,4912.0,5742.0,4990.0,5443.0,6073.0,5633.0,5290.0,5003.0,5645.0,6275.0,4991.0,6151.0,4822.0,
33660,6029.0,5257.0,4503.0,5223.0,5204.0,6157.0,6132.0,4071.0,
35520,4572.0,4905.0,5677.0,6278.0,4861.0,5774.0,5497.0,6252.0,4285.0,
37380,4812.0,5173.0,5185.0,4398.0,5711.0,4522.0,5478.0,4094.0,
39240,5962.0,6342.0,5756.0,6076.0,5253.0,4609.0,
41100,5746.0,5551.0,4856.0,2206.0,
43140,5250.0,3781.0,4997.0,
43200,
