2700,1886.0,1974.0,2142.0,2758.0,2862.0,3456.0,2451.0,3047.0,3033.0,3462.0,3018.0,
4740,1934.0,2543.0,2683.0,3049.0,3393.0,2801.0,2154.0,2462.0,3234.0,2414.0,
6660,2098.0,1990.0,2838.0,3336.0,3270.0,2946.0,2749.0,2783.0,2601.0,2410.0,
9420,1493.0,2276.0,2589.0,2279.0,2801.0,2988.0,3376.0,3050.0,2587.0,2349.0,3696.0,
12180,2124.0,1970.0,2330.0,2103.0,2971.0,2713.0,3063.0,1978.0,2802.0,
14940,2657.0,3032.0,2860.0,3099.0,3379.0,2321.0,2648.0,3460.0,2843.0,
17760,3312.0,2955.0,2887.0,2740.0,1604.0,2258.0,3248.0,
20520,2378.0,3227.0,2301.0,2353.0,3281.0,2151.0,3015.0,
23220,1767.0,2676.0,3167.0,3315.0,2192.0,2441.0,2514.0,2778.0,2577.0,2475.0,3391.0,
25320,1624.0,2203.0,2570.0,2577.0,2671.0,2488.0,3111.0,2836.0,3060.0,2394.0,3308.0,
26940,1846.0,2099.0,2632.0,2885.0,2819.0,2573.0,3081.0,2982.0,2814.0,2687.0,
28380,2443.0,2425.0,2883.0,2978.0,2734.0,2723.0,2960.0,2595.0,2688.0,3063.0,
30120,1987.0,2034.0,2529.0,2775.0,3068.0,3149.0,3055.0,1777.0,3647.0,2691.0,3504.0,
32280,2351.0,2678.0,3331.0,3124.0,3120.0,2269.0,3052.0,2291.0,2290.0,2776.0,
35040,1675.0,2361.0,2352.0,2884.0,2278.0,3004.0,3181.0,3004.0,2391.0,3127.0,
37800,1869.0,2148.0,2231.0,3456.0,3097.0,2133.0,2827.0,2226.0,
40560,2887.0,2933.0,2658.0,3150.0,1601.0,3463.0,3040.0,
43200,2211.0,3648.0,2495.0,
