2460,10,71,24635.0,54935.0,2052.9166666666665,9155.833333333332,300749.0
4260,10,73,24160.0,55060.0,2013.3333333333333,9176.666666666666,275671.0
6120,9,71,24027.0,53427.0,2002.25,8904.5,288934.0
8460,10,72,25762.0,56362.0,2146.833333333333,9393.666666666666,318547.0
11160,10,73,23062.0,53962.0,1921.8333333333333,8993.666666666666,307065.0
13920,8,57,20498.0,44798.0,1708.1666666666665,7466.333333333333,236050.0
16740,8,50,19573.0,41773.0,1631.0833333333333,6962.166666666666,220101.0
19500,8,55,20688.0,44388.0,1724.0,7398.0,249718.0
22380,9,70,23281.0,52381.0,1940.0833333333333,8730.166666666666,304268.0
24360,9,72,23479.0,53179.0,1956.5833333333333,8863.166666666666,292992.0
26100,9,70,23810.0,52910.0,1984.1666666666665,8818.333333333332,276900.0
27420,10,79,25618.0,58318.0,2134.833333333333,9719.666666666666,301132.0
28740,10,80,24836.0,57836.0,2069.6666666666665,9639.333333333332,294230.0
30540,10,72,26081.0,56681.0,2173.4166666666665,9446.833333333332,279537.0
32400,9,70,24047.0,53147.0,2003.9166666666665,8857.833333333332,275122.0
35160,10,71,24122.0,54422.0,2010.1666666666665,9070.333333333332,291477.0
37980,8,50,19668.0,41868.0,1639.0,6978.0,223071.0
40740,7,32,18451.0,34351.0,1537.5833333333333,5725.166666666666,148728.0
43200,3,13,7397.0,13997.0,616.4166666666666,2332.833333333333,53019.0
