1200,6,35,16062.0,31962.0,1338.5,5327.0,122538.0
2640,7,41,18068.0,36668.0,1505.6666666666665,6111.333333333333,199776.0
3900,6,35,14194.0,30094.0,1182.8333333333333,5015.666666666666,182463.0
5160,6,35,15440.0,31340.0,1286.6666666666665,5223.333333333333,172851.0
6420,7,37,18965.0,36365.0,1580.4166666666665,6060.833333333333,169800.0
7680,5,33,12437.0,26837.0,1036.4166666666665,4472.833333333333,178907.0
8940,6,37,17125.0,33625.0,1427.0833333333333,5604.166666666666,180219.0
10200,6,31,15997.0,30697.0,1333.0833333333333,5116.166666666666,145564.0
11460,6,33,15134.0,30434.0,1261.1666666666665,5072.333333333333,168110.0
12720,6,40,15298.0,32698.0,1274.8333333333333,5449.666666666666,205798.0
13980,6,32,16754.0,31754.0,1396.1666666666665,5292.333333333333,145873.0
15240,7,36,17391.0,34491.0,1449.25,5748.5,175030.0
16500,5,26,13343.0,25643.0,1111.9166666666665,4273.833333333333,120005.0
17760,7,48,18838.0,39538.0,1569.8333333333333,6589.666666666666,279954.0
19080,6,38,13343.0,30143.0,1111.9166666666665,5023.833333333333,203035.0
20340,7,39,18081.0,36081.0,1506.75,6013.5,185533.0
21600,5,24,14571.0,26271.0,1214.25,4378.5,114384.0
22860,6,39,15327.0,32427.0,1277.25,5404.5,222011.0
24120,7,40,19378.0,37678.0,1614.8333333333333,6279.666666666666,204586.0
25380,5,35,13375.0,28375.0,1114.5833333333333,4729.166666666666,167022.0
26640,6,37,14409.0,30909.0,1200.75,5151.5,208547.0
27900,6,33,15534.0,30834.0,1294.5,5139.0,158242.0
29160,5,28,14102.0,27002.0,1175.1666666666665,4500.333333333333,147189.0
30420,6,36,16555.0,32755.0,1379.5833333333333,5459.166666666666,167966.0
31740,6,31,16347.0,31047.0,1362.25,5174.5,151615.0
33000,7,41,18861.0,37461.0,1571.75,6243.5,222856.0
34260,6,33,14546.0,29846.0,1212.1666666666665,4974.333333333333,165809.0
35580,7,40,19015.0,37315.0,1584.5833333333333,6219.166666666666,193086.0
36840,6,39,16432.0,33532.0,1369.3333333333333,5588.666666666666,211873.0
38100,7,38,16950.0,34650.0,1412.5,5775.0,200898.0
39360,5,27,13731.0,26331.0,1144.25,4388.5,125793.0
40680,6,33,14343.0,29643.0,1195.25,4940.5,174880.0
41940,7,43,19711.0,38911.0,1642.5833333333333,6485.166666666666,215261.0
43200,5,27,14978.0,27578.0,1248.1666666666665,4596.333333333333,132140.0
