300,2,12,5759.0,11159.0,479.91666666666663,1859.8333333333333,37737.0
720,2,11,5999.0,11099.0,499.91666666666663,1849.8333333333333,46879.0
1140,2,12,6373.0,11773.0,531.0833333333333,1962.1666666666665,42778.0
1440,2,10,6801.0,11601.0,566.75,1933.5,35368.0
1800,2,11,5539.0,10639.0,461.5833333333333,1773.1666666666665,39453.0
2400,2,12,7090.0,12490.0,590.8333333333333,2081.6666666666665,45991.0
2700,3,12,8978.0,15278.0,748.1666666666666,2546.333333333333,49677.0
3000,2,10,6120.0,10920.0,510.0,1820.0,32141.0
3300,2,10,4652.0,9452.0,387.66666666666663,1575.3333333333333,37194.0
3600,2,12,5730.0,11130.0,477.5,1855.0,52812.0
3900,2,11,6829.0,11929.0,569.0833333333333,1988.1666666666665,46844.0
4020,2,11,7089.0,12189.0,590.75,2031.5,43193.0
4260,2,10,6650.0,11450.0,554.1666666666666,1908.3333333333333,41156.0
4560,2,11,5913.0,11013.0,492.75,1835.5,40205.0
4980,3,12,8007.0,14307.0,667.25,2384.5,42963.0
5160,2,10,5564.0,10364.0,463.66666666666663,1727.3333333333333,39174.0
5400,2,11,6715.0,11815.0,559.5833333333333,1969.1666666666665,40717.0
5700,2,10,5808.0,10608.0,484.0,1768.0,45174.0
6000,2,10,5547.0,10347.0,462.25,1724.5,41888.0
6240,3,12,7861.0,14161.0,655.0833333333333,2360.1666666666665,50286.0
6480,2,11,6524.0,11624.0,543.6666666666666,1937.3333333333333,46126.0
6720,3,12,9621.0,15921.0,801.75,2653.5,47208.0
7020,2,12,6163.0,11563.0,513.5833333333333,1927.1666666666665,67942.0
7320,3,11,9052.0,15052.0,754.3333333333333,2508.6666666666665,42447.0
7980,2,10,5713.0,10513.0,476.0833333333333,1752.1666666666665,40006.0
8460,2,11,5784.0,10884.0,482.0,1814.0,47513.0
8820,2,10,4976.0,9776.0,414.66666666666663,1629.3333333333333,38009.0
9240,3,14,8658.0,15558.0,721.5,2593.0,63492.0
9720,2,11,5507.0,10607.0,458.91666666666663,1767.8333333333333,50618.0
10200,2,11,5733.0,10833.0,477.75,1805.5,41402.0
10620,2,10,5918.0,10718.0,493.16666666666663,1786.3333333333333,50315.0
10920,2,10,5560.0,10360.0,463.3333333333333,1726.6666666666665,36441.0
11400,3,10,8107.0,13807.0,675.5833333333333,2301.1666666666665,36193.0
12120,3,11,6542.0,12542.0,545.1666666666666,2090.333333333333,40102.0
12660,2,10,6198.0,10998.0,516.5,1833.0,41893.0
13020,2,10,5679.0,10479.0,473.25,1746.5,34964.0
13560,2,10,6494.0,11294.0,541.1666666666666,1882.3333333333333,51412.0
13860,2,10,6795.0,11595.0,566.25,1932.5,39562.0
14340,2,10,7118.0,11918.0,593.1666666666666,1986.3333333333333,45924.0
14760,2,12,5889.0,11289.0,490.75,1881.5,51000.0
15420,2,10,3184.0,7984.0,265.3333333333333,1330.6666666666665,44796.0
15960,2,10,7119.0,11919.0,593.25,1986.5,41683.0
16620,2,10,5351.0,10151.0,445.91666666666663,1691.8333333333333,34641.0
17160,3,11,9419.0,15419.0,784.9166666666666,2569.833333333333,35365.0
17580,2,11,5684.0,10784.0,473.66666666666663,1797.3333333333333,50026.0
17940,2,11,6780.0,11880.0,565.0,1980.0,48139.0
