0.0,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,170.9951171875,0.0,2960
0.0,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,257.49267578125,0.0,2972
0.0,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,387.239013671875,0.0,2986
0.0,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,581.8585205078125,0.0,3050
0.0,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,387.239013671875,707.7252604166665,776.47802734375,422.2032877604165,578.9642740885415,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,387.239013671875,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,387.239013671875,776.47802734375,776.47802734375,776.47802734375,461.0,387.239013671875,591.2032877604174,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,387.239013671875,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,0.0,4072
0.0,776.47802734375,776.47802734375,610.1243286132808,387.239013671875,776.47802734375,387.239013671875,387.239013671875,776.47802734375,773.5391235351576,663.3244018554702,723.9610595703136,643.8317260742192,776.47802734375,776.47802734375,387.239013671875,387.239013671875,776.47802734375,654.2147216796868,776.47802734375,776.47802734375,776.47802734375,387.239013671875,387.239013671875,387.239013671875,611.2147216796893,490.2926025390607,776.47802734375,696.3244018554683,387.239013671875,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,682.5073242187489,776.47802734375,776.47802734375,776.47802734375,442.7073974609384,776.47802734375,719.1243286132808,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,387.239013671875,595.6073608398444,776.47802734375,0.0,10587
0.0,776.47802734375,776.47802734375,673.0753631591801,387.239013671875,442.6726989746106,463.18860626221044,647.8867568969717,776.47802734375,625.8867568969717,477.88039398193405,460.61632537841797,701.6667327880822,776.47802734375,776.47802734375,776.47802734375,776.47802734375,776.47802734375,387.239013671875,776.47802734375,675.3520584106467,776.47802734375,776.47802734375,387.239013671875,776.47802734375,710.7673492431624,776.47802734375,387.239013671875,469.88039398193405,408.00000000000125,776.47802734375,776.47802734375,776.47802734375,387.239013671875,776.47802734375,387.239013671875,617.5344009399398,776.47802734375,776.47802734375,776.47802734375,776.47802734375,387.239013671875,739.0753631591813,776.47802734375,776.47802734375,387.239013671875,776.47802734375,672.47802734375,733.47802734375,504.89968109130405,776.47802734375,0.0,15298
0.0,776.47802734375,776.47802734375,776.47802734375,768.9545094936848,542.3808748269353,776.47802734375,776.47802734375,776.47802734375,776.47802734375,454.82651799841665,776.47802734375,536.6198884988174,749.7648307704003,708.8889778233668,668.2875945658506,387.239013671875,776.47802734375,387.239013671875,776.47802734375,751.7170410156148,776.47802734375,669.938331314256,617.8743355666335,627.7609863281148,535.999999999999,387.239013671875,387.239013671875,446.82651799841665,441.30300014835075,776.47802734375,776.47802734375,776.47802734375,397.55590202234043,776.47802734375,462.5875043265519,748.4618398931918,776.47802734375,776.47802734375,776.47802734375,387.239013671875,489.2243528728559,623.2390044007302,776.47802734375,776.47802734375,387.239013671875,776.47802734375,776.47802734375,406.0485716228218,438.7154958218092,762.9067104677553,0.0,18355
0.0,776.47802734375,776.47802734375,618.2945312500096,392.01233956473203,401.224372209839,776.47802734375,776.47802734375,776.47802734375,387.239013671875,776.47802734375,472.5678466796896,563.8434849330367,562.551276506701,776.47802734375,776.47802734375,387.239013671875,776.47802734375,387.239013671875,776.47802734375,636.3214913504173,776.47802734375,623.5458635602563,776.47802734375,499.46568777901473,753.5967564174066,387.239013671875,387.239013671875,561.0123395647341,418.14340820312634,554.6746303013398,776.47802734375,776.47802734375,776.47802734375,725.0855887276856,682.0378069196694,547.0123395647378,776.47802734375,691.3380824497689,776.47802734375,464.6457205636252,776.47802734375,503.46568777900853,776.47802734375,776.47802734375,464.2736886160562,776.47802734375,515.4656877790147,552.6491838727568,711.3970633370517,685.2945312500111,0.0,23205
0.0,776.47802734375,776.47802734375,523.5787795046565,776.47802734375,387.239013671875,387.239013671875,747.4780273437501,776.47802734375,501.2733128324438,644.8177931765315,531.7627697667323,565.5212592808032,518.0750290890923,776.47802734375,776.47802734375,387.239013671875,669.6073612727196,415.39550781247965,776.47802734375,661.47802734375,705.94177159518,596.9849983377648,676.1311069786368,554.2836775542943,401.1007521609024,387.239013671875,485.79849567820565,489.89924783909356,407.9999999999877,674.956768062948,776.47802734375,776.47802734375,644.8074388436172,625.7913515347973,711.8735247672829,458.028581768065,776.47802734375,776.47802734375,776.47802734375,776.47802734375,686.4147897274013,442.8449429992264,776.47802734375,776.47802734375,776.47802734375,776.47802734375,544.9081806155764,718.4780273437503,776.47802734375,542.4387241661218,0.0,26050
0.0,569.0683328909154,776.47802734375,645.218440511678,644.5875065550588,548.58055280906,414.69235135631783,615.5875065550603,776.47802734375,593.5875065550607,582.0025377027865,579.818326625056,628.2675972016573,560.99776691491,750.5829641289773,567.0187262759525,593.5952488367317,633.4934936421957,582.097683089238,776.47802734375,612.0546998795335,776.47802734375,621.3999009231458,387.239013671875,611.3999009231458,526.6718701800976,387.239013671875,612.5875065550724,520.5528937868529,564.2247639669474,707.2675972016559,776.47802734375,776.47802734375,728.4351389846057,776.47802734375,668.5852734699705,553.4991366797817,776.47802734375,612.3999009231461,656.4943812902284,591.6011259692655,641.2184405116784,610.3999009231458,776.47802734375,776.47802734375,387.239013671875,776.47802734375,627.3999009231457,566.1847203889702,682.7030672626717,618.399900923146,0.0,30444
0.0,698.5094635704266,971.0975341796875,616.4478789271832,625.8074371422167,687.1349653384382,609.3118581922554,556.96901994854,842.1563222202293,574.807437142226,590.8358207001804,385.1988197891185,544.7372161645201,675.3925813002733,657.5182474833406,493.6892904510233,398.9757420007942,684.2994637393608,414.67331470289804,581.8585205078125,578.8875063980166,865.1978373092679,594.5487581704047,504.4226429397995,584.5487581704026,564.54844969393,581.8585205078125,506.79954309467325,356.9681276591399,438.51657735307185,593.3301059318387,581.8585205078125,971.0975341796875,548.5891335114675,581.8585205078125,650.6993283475928,748.1186435157192,954.1853081104326,632.8774301558848,461.8748744542909,753.0131279563053,764.8392542451414,699.7607606473941,801.0170170856261,971.0975341796875,518.3215077063008,746.9135517755941,600.5487581704039,584.7197255174979,758.2994637393609,791.2688054738416,0.0,40666
0.0,584.3259269144803,971.0975341796875,718.9627744581555,623.3259269144764,655.1746053910101,609.3118581922554,578.1818620390853,843.6369820005716,572.325926914463,584.8209412078481,442.9296225741382,607.6512104113522,566.9359067213019,573.3730305996249,699.5816885903029,398.9757420007942,583.325926914469,542.8958495824331,581.8585205078125,641.169554996922,581.8585205078125,509.858520507814,413.77662986950213,614.6691664678816,584.3280446796448,581.8585205078125,470.47467481230217,368.18186203908533,469.50990671874,658.1836178026667,581.8585205078125,865.2881433504051,763.0629216369573,581.8585205078125,647.169554996922,721.5844395031844,953.6641608711134,803.0015917215853,756.0629216369573,609.8869109036982,600.3378904683942,600.3259269144783,599.3259269144689,971.0975341796875,581.8585205078125,828.9751953602123,677.8996385446776,534.4029615288298,784.0015917215856,694.3767077318143,0.0,49388
0.0,674.2357956800391,1121.1479279049672,783.8072503646781,569.4220450634863,486.77298140013886,789.8051591002246,456.94749294652763,829.0406258290955,470.24319392798895,506.50134121886254,637.5491294100757,663.422045063476,616.5093416890909,709.9286626059136,573.7594744845632,474.2316112534233,671.6522543009273,645.9425513381659,625.9405953023438,586.7315504563117,769.1372067411919,689.2325998893662,608.3961367054396,539.1500664863962,481.2372002825168,540.2708350665137,499.1406159583329,482.04422882262725,480.28142910515345,734.8249579705314,702.9024189947546,670.6686365144676,568.4434148010198,510.23838621399386,574.4220450634863,526.9649326672469,759.0446540351759,764.6522543009287,725.824957970533,652.8556199305832,561.9171444760415,547.6398795908722,689.6522543009276,1165.717041015625,680.2644311241003,655.6398795908734,619.6398795908722,443.9206970980814,638.0953901377161,700.5535705117221,0.0,58715
0.0,638.6439110780982,992.2013104458227,594.8816158631506,634.3934193866605,589.3602815573361,608.5924781808149,616.777220791604,815.7851716108248,496.1624605411124,627.4898626585764,626.7590463467685,651.8061230129608,719.0465506722563,634.4613990220287,669.6862219766189,363.0408975448937,623.4063441233342,484.86655139518905,519.8362406146255,659.3021619572928,703.4434148010187,575.7590246995105,558.06723623714,565.7590246995063,471.76728965450184,530.4848084442681,572.0731299375179,554.9759644605047,519.7830829415986,683.7583613168158,731.0963283226506,670.6686365144676,568.4434148010198,630.4493085014055,665.3021619573033,545.9262435150622,759.0446540351759,787.0195382829324,627.9075644926911,615.3261603924052,623.6679731317729,595.0731299375269,681.7583613168157,1165.717041015625,530.3741632616327,686.6696940959291,644.9439816908051,619.2297532444729,605.4967601690574,669.8816158631316,0.0,67381
0.0,680.0430147585218,797.5818036098852,635.0344708184344,627.1135728886265,590.4581666515405,531.8370527613498,522.5236985539414,762.3146239122459,600.7915563300455,556.0203398171203,613.969814343363,600.487992537933,524.4270438363188,829.0809058579662,603.4548678012603,407.04249742437605,681.9615996621908,478.4979497559905,676.7386503856053,626.1135728886222,657.4159732790412,603.5388128719909,571.9804436586351,599.969814343363,568.9698143433626,510.4217049875057,570.8683665906844,488.1537488985455,549.4455798004886,646.4280023581215,639.706874490405,765.1866497428869,587.2616020369288,648.9858157923982,632.1135728886267,646.164669255932,785.6489260288756,698.6419510068363,637.4280023581167,657.021589842006,479.8000971293876,627.7069090752602,647.0215898420059,1190.0074056344051,531.3134307418622,739.0368902749639,602.9698143433629,531.9325122279862,737.853568243191,648.7069090752602,0.0,81395
0.0,663.595642244889,809.6233160423617,733.6970970772184,530.4308761125895,730.9680508640405,521.302770779932,499.92924041047775,672.4126611279071,578.9642601794022,597.3733030134783,570.0344078518634,505.67985370362555,577.5526058355856,753.5387863867493,507.71849297652074,500.51003249230104,632.0471547769927,522.7155950467032,634.3684453875392,703.3576069409517,635.7915689502458,556.7669336967302,576.0284676695102,647.6571720172496,616.6571720172476,527.7677558321733,502.0628508495183,547.9033527081705,582.0271406586032,674.1317831590825,682.0465737778572,770.1286230906055,672.1317831590845,624.14883739468,594.1130960516064,535.1713068717354,833.9832879304557,655.7513883490373,615.1015436432383,621.7184865353091,647.869950937725,615.1130960516064,648.0471547769877,1190.280620553762,604.0945679059342,679.5223138139496,622.6027435666954,411.334435174399,662.510012192676,664.1675245021588,0.0,91801
0.0,759.1316854410519,828.6764847744384,584.5641546768871,654.2362397855857,673.9429005068564,614.9650017908612,566.1523234493851,727.0260565675014,629.703734755538,588.1565551541216,569.6830750785593,596.5016093338463,581.0794920736175,667.6031905102182,492.0381351217405,421.0556077554486,590.9548277321674,638.7876510917297,652.8892417554134,610.0726388179203,705.8579190118503,553.0107847622487,536.5016093338446,605.7612528628877,574.7612528628891,428.0546573817239,439.2648037046213,481.80094320551535,547.0947010984493,622.683019794326,739.974349162655,784.6967764363645,673.4845708923267,540.0304075081724,616.0726388179196,638.6610583607155,771.8958739912964,699.4105246685966,642.5641496404008,600.949780116276,632.9309290073145,593.484570892325,631.5016093338463,1065.5320168420208,579.4716986811763,727.463574824784,686.5892021897307,494.3232293169625,712.0183743994596,621.7876510917297,0.0,107618
0.0,776.3884048536711,861.352973756614,601.9904713205453,572.097437280339,610.091284761608,569.6436327745438,567.8835365582639,792.2067539453947,616.6436327745455,516.795917067872,543.1927636055008,556.4685549092113,567.9385096430102,766.2452761528493,635.2437825222764,493.8603626338471,592.8181304958687,511.20880485624406,659.5004961674246,627.3640326060131,743.2755586050303,560.4108368775335,496.46855490920944,652.2067539454008,621.2067539454036,409.2393781283315,528.9898035672668,469.80459978393105,512.465158235135,608.9420894417394,505.1328856857328,637.4382453195128,723.323323586665,593.7767876985027,633.3640326060108,574.9562498717946,732.8099574090862,718.9738774907063,614.4136779809402,602.5030896144168,535.7944033511973,589.8213487463029,648.3995175509008,1136.1763052494007,609.3995175509012,808.8595807748519,671.3472971055307,694.4652490495118,610.3840647778433,614.7944033512001,0.0,119293
0.0,663.3055746700195,650.9539547803613,605.1001534248347,631.346575147787,620.039663035648,593.498509460255,564.4879789150586,772.0849392611467,580.3465751478125,551.0122739881765,490.0478865145718,554.7048058161116,551.3600486733674,664.7487200571724,615.3083509960488,478.63783647585495,592.4605728048195,496.5178027990343,678.8870387320627,588.2992894868041,719.3975204262692,508.61335254338655,547.6457702049281,610.7393091113538,579.7393091113504,460.5487381016245,522.1233511035676,453.7524357714657,550.491744882799,619.9175180140924,729.7406047145396,924.3202725090941,679.2802387668308,573.5566007747088,594.2992894868015,549.491744882799,785.3662966924476,679.1001534248345,565.4286925042506,544.3600486733674,674.4196039653251,606.071543336225,635.8544656355376,1272.7284211825263,596.8544656355393,729.746093088972,697.3202725091014,661.9378484431784,608.2255092891814,627.0715433362259,0.0,129309
0.0,620.4523448517739,992.2013104458227,623.4328444636873,621.7727902040617,717.8369250082308,633.4549547171737,592.7727902040742,670.2854147541309,542.624329098425,493.3128188591545,667.0095111936623,513.016205605021,609.298817692752,675.0719475506623,571.3592743392314,567.4579185541803,651.1831514050959,490.8807368244202,594.0599017675167,732.060996048528,715.8785213043608,548.6243290984291,500.88034787941564,614.0422289752092,585.9371479575864,392.3514056233988,492.51608930247846,420.63645083401923,523.5735987915863,601.436002126346,741.8440361890314,801.1190810288044,569.8758365783806,586.4360021263524,614.2287592302158,611.0168839987899,798.5270505132536,686.8177745761174,592.4360021263527,572.0775894828928,571.1302173402523,558.6030774943605,640.5366510395615,1051.4832005755927,603.373068359231,597.2243005989665,680.6157380425177,660.1458462434825,696.2000353207944,579.6030774943513,0.0,149616
0.0,538.0780915743865,806.8429617506608,606.8493683905058,639.8594419441049,603.786859507763,522.231618312836,615.946133436316,708.4975292937867,563.3400010459427,556.9554913982216,710.4402138212752,545.9021372898178,570.3825610870177,667.1147989606163,731.4263274873744,447.81817491055017,651.7549186480401,542.8917709265855,647.2490104152035,626.8493683905058,684.6929150939447,526.4020928890038,530.1677791997105,545.5093681648988,597.2202677995518,518.6786973945294,474.5170398181868,424.30047779596487,518.1223235682226,572.293237333198,708.6449671710968,931.2604789547387,606.3763365623876,570.6929150939447,690.8306259081462,612.4793050603919,795.1869132912443,723.8306259081463,632.5541232271569,617.2300932520006,497.4344944714087,573.031193479961,679.4402138212753,1094.4466212814357,540.0780915743865,639.1977362754635,699.4402138212721,616.2934477500901,642.186913291245,594.0311934799504,0.0,160519
0.0,575.4838823652574,941.375541570774,689.49320426352,625.5747080179333,553.6380257961889,594.7875562754059,614.8321657971326,768.0756030650523,565.6947920971372,528.5123428666757,584.8200298388626,519.6046755567295,616.041785401344,661.517366225863,546.5185591099983,432.93026692457335,645.9352759305666,535.1535517149978,603.8078786910274,619.3288882552538,680.1697444483623,541.1453361404856,518.7846283960844,529.5123428666757,597.0756030650584,469.4167322852602,495.6457516321958,444.9421563697483,540.7603016556114,766.9127441691355,658.365466021528,736.6409721188012,648.6751160855131,601.2847948337428,625.3288882552472,601.3688805336524,836.7243508712776,671.4618162480916,705.418067252512,598.1258136892038,660.3058118409293,603.2847948337457,602.8410468460454,1082.1163165259738,479.69621784087576,719.5769253997624,684.0509820037189,536.5629373389493,666.889342476272,601.3986213306808,0.0,174202
0.0,638.5035700666617,775.8546059893354,641.6774119146035,647.0920701543992,590.5881492316607,549.3390926074763,576.8754072818908,705.7409182268988,540.0498741932104,551.9267847880747,551.7235241661415,593.6948140334284,644.3481036098665,693.1682659496067,602.3260277439905,449.0843468829564,669.5579710934601,511.13395278588433,717.6171377758553,651.8189458855638,737.077210564632,537.7841842349063,525.2912441769938,611.0765414349587,601.8276177880666,425.96813710644653,508.841859087982,532.1838140161353,514.0008471074045,626.3778333778174,624.8803212522755,872.1502836511524,628.2566113772742,632.8401560754171,597.7101219155614,552.3670897000546,745.8265165601017,690.873616331533,620.9458292699748,583.5877106323686,656.7115584284851,595.8473719622567,572.7004835920155,1077.6959654782547,539.1792793580355,725.686349109938,697.3527869331585,532.701889001644,620.8754072818901,617.7345990026103,0.0,184145
0.0,667.1655998889104,964.4639959666056,661.5846662838819,606.5767473939029,579.0734830426034,560.3647284468295,536.8493578563066,714.4937014779196,607.3647284468335,524.4470311844524,594.2518592262959,580.9027594338208,615.9750938504545,678.6039451049563,648.6809929568656,507.22367051589913,639.2425359226756,521.6319019277647,620.1571597497774,639.5171841505662,681.2104247554673,552.2028586760534,537.1331785898537,571.7437972204023,581.7542762632032,463.3738887178558,498.53370052186955,515.6313781178858,562.5976733281501,620.5902011418605,644.9116320504531,745.0646232295903,635.0049780432403,566.2104247554639,545.0037326788631,608.5902011418586,822.5846662838788,733.9660416987841,664.9601531766842,557.9011991006824,533.5404833049549,580.5976733281411,606.5404833049557,988.7278493293961,539.5333670589819,743.5468671844512,686.3280614709809,589.1786069331786,641.3564692653653,601.5976733281501,0.0,205563
0.0,638.7708635589426,724.7122256072321,708.9341870098124,598.2781177064263,548.1029037616447,559.0080426417707,558.8855526819243,718.385941672451,606.0080426417712,522.8845434092304,581.7015811938838,578.0080426417712,587.3861098845668,676.8609937130868,607.8912298408235,438.37930780714794,707.9449630984644,604.7279063899507,703.6641119451518,601.3782985344508,542.4577037286945,555.2791269791251,512.9989907273084,581.6355369120483,559.700750646576,451.9989907273021,480.20628061985536,555.8259635400204,538.9989907273078,809.4697968495327,659.4163460123043,677.530776815215,676.8912298408242,641.894604596389,614.2052713471686,537.9989907273098,743.9904013961618,784.4336298071754,646.7275594524684,572.9298134948151,574.8912298408243,556.99899072731,647.8912298408243,1272.3154723141922,522.2690657919679,705.1186421076957,641.3385373956654,543.72790638995,615.8855526819268,577.998990727308,0.0,216850
0.0,618.908667199627,946.8942411170427,653.2556427327772,600.5750705440361,595.2341619558583,534.4732027465554,549.0614941747868,707.7524433672871,581.4732027465535,548.2292515222694,574.9752771993409,597.1472908878941,605.0546151439765,723.3906670163384,629.2499454923195,435.05578429483177,634.9483519712828,599.6645579819799,637.8022175947705,616.4008860267475,674.1788042430277,522.4073131965539,542.011533515137,581.41624930087,556.5986684319796,487.1677573474816,487.6569743008004,553.1998584379531,574.1677573474806,631.908667199627,631.6317648806315,677.530776815215,610.1967712477363,618.9086671996273,608.2556427327797,573.1677573474763,814.2556427327771,715.6480255570077,638.1145388648029,620.8632599085581,575.9678167529916,570.0115335151349,620.6347762339894,1127.0764245471082,535.7005362294601,695.3645285952176,681.2177338064822,538.6645579819746,620.4469979682003,591.011533515127,0.0,228574
0.0,700.8888269352515,875.9913934826433,658.1712853933312,568.7931563329025,666.7689014923161,532.8819729237767,571.1710299252937,632.053922727322,579.8819729237741,608.0166685035172,659.7392552369713,551.8819729237727,612.1029579669341,721.1029579669341,640.1584434722013,483.34776788131444,613.5104273010915,552.177287562728,750.4977467091467,667.4214067225037,640.1015785120499,552.4515124335896,538.388214126202,501.2383882891702,540.7468270725508,425.3416438993156,511.5944368875532,502.14155430423466,590.0447036425833,605.6418641528793,530.2213970065031,737.352447876766,645.9014752614223,595.1415840323178,594.5403290244612,596.0947334431569,716.305474870821,721.239357351686,585.9438297824148,638.641864152879,581.9438297823956,578.0736388411984,628.7392552369688,1135.7874532568499,475.7182423267669,813.1917871257626,648.7392552369643,533.7045952100533,628.1710299252934,599.0736388411995,0.0,240280
