0,1504.792115,1085.5,0,0,1533.18638,0,2651.591398,305.4086022,320,560.1523297,1273.390681,0,2405.31362,0,0,1682.232975,0,0,677,1817.329749,798.5,1618.876344,1335.232975,407.3476703,0,0,0,0,0,1472.267025,1553.767025,1217.516129,1130.064516,181.9498208,0,1315.232975,456.6702509,0,0,0,684.2060932,0,0,0,0,565.1433692,498.5,2172.358423,1463.68638,590.7831541,5644
0,1433.430328,378.192623,488,409.8627049,1496.430328,2297.69877,842.7827869,0,1975.930328,392.8627049,487.4528689,0,0,0,2538.364754,614.3545082,0,334.5819672,701.3545082,689.807377,412,337.2807377,342.5819672,2568.32377,0,0,0,875.7151639,385.8627049,698.1905738,273.9467213,0,0,366.567623,366.4180328,532.6352459,1240.655738,0,3848.569672,234.2254098,1367,413.4180328,0,0,0,1691.930328,0,1194.217213,642.3545082,405,6245
0,1376.641197,0,0,1405.824396,1439.641197,434,0,503.3040276,810.8241657,329.3040276,665.8241657,2797.175834,486.0975834,0,0,307.3574223,380.5958573,0,628.8241657,0,0,1532.737629,649.3516686,352.0750288,933.6483314,537.8241657,807.8241657,0,832.8241657,860.7558113,0,1958.761335,866.2289988,927.8345224,0,473.0055236,817.701496,2648.527503,0,0,0,0,1006,1409.773072,802.8241657,2343.818412,593.0168009,0,953.0531646,405,6624
0,1443.000354,1036.924904,1153.72937,752.8779736,0,2.075095526,0,574.693948,400,710.0631548,851.1644737,0,396.7455165,446.2231372,0,0,1163.005793,0,1218.053078,0,1593.989924,1196.189819,525.0646647,306.0119407,780.7293695,1660.179534,544.3182701,0,703.0631548,1143.820258,478.9880593,303.0131271,914.0253451,703.4195889,307.1911053,848.1898188,628.4639699,363.6155168,1709.514206,579.2415336,1367.577938,0,360,933.5597036,0,1528.820466,1107.392734,1046,364,1133.063155,7627
0,0,916.8687214,238.6341638,819.6279545,711.980306,0,0,513.1065433,576.980306,518.9630711,549.8654318,0,1217.417414,1203.042801,695.9152434,0,695.3899369,0,461.6358285,1926.197125,691.1312786,219.0880607,201.9534925,979.3245224,462.5826584,0,905.5843885,325.0152329,938.5843885,414.1387137,216.2576282,0,369.0199551,236.0435661,1199.419354,256.0731252,411.1100541,164.7687319,0,839.846456,1266.691077,2726.097752,1049.817216,2323.965791,900.5843885,1885.984767,763,1404.108545,388.1237782,694.0602316,9216
0,9.764067995,1816.975147,303.9482415,138.944959,0,1563.209027,382.7941383,0,1268.075029,527.8890973,831.311313,1605.515416,0,1698.982708,1483.797011,929.8671747,0,780.7092614,0,813.7509965,934.311313,682.311313,1554.076202,563.0517585,0,0,333,0,66.02362251,1112.212309,742.9237984,0,0,548.0517585,1328.027433,684.5603751,452.1269637,2512.626377,0,293.2120164,0,1250.555862,536.0517585,1329.788511,0,308.6830012,2238.004865,0,833.8671747,819,11267
0,1046.865368,1301.316868,412.0139462,407.9530191,0,774.1922088,1058.506661,1499.046124,383,728.7728866,410,1798.628204,1456.272848,101.1866771,0,802.7865212,1841.819011,0,488.9551227,0,1347.955123,162.4776003,1180.530035,1590.955123,0,0,0,1181.998753,0,612.5160888,1391.471212,0,392.9488118,0,426.7728866,57.48391118,2462.044877,684.9916634,1003.481885,1166.728321,0,0,2588.084145,1189.772887,0,0,0,0,162.9551227,1163.516089,12071
0,1097.067158,1408.723511,591.5450859,0,1288.612244,766.2430432,1033.156117,474.0737969,1110.456642,456.8787997,1062.612244,0,157.5606163,1669.265461,0,211.8792776,913.260325,352.8274242,826.6984247,214.9606878,994.1212003,913.6122439,268.4517313,1387.944885,873.2654613,1016.208132,577.5226036,0,1075.03239,290.5263429,821.7513886,1045.068988,679.0896403,424.6347387,1056.878557,754.6122439,646.7711725,162.5842168,75.71079549,470.4866479,24.84403185,155.6499721,1115.029967,1134.865417,919.260325,0,891.2654613,468.3467826,733.1212003,665.5226036,13835
0,701.1783106,1472.396012,645.8158052,640.6305053,50.34632723,652.2330866,220.8888626,385,907.650721,644.6305053,720.9941157,426.224704,543.269133,344.2442603,0,1189.796413,1217.079777,981.5451885,1147.730054,141.6736979,1519.700021,596.256017,793.9146833,768.1691128,1088.555387,0,862.3710976,95.79247006,390.3403392,382.7332514,763.2905308,504.5159673,601.5056986,1104.260373,549.4319182,730.8743025,0,1189.692282,1275.700021,477.2983523,607.8940604,1261.263596,506.0536861,1649.149037,874.2905308,244.665545,0,564.9771921,521.2437973,320.7332514,15603
0,623.6675382,730.1074128,661.4553941,946.7542963,1029.758978,342.1765306,10.00403275,584.817877,965.3725818,982.7542963,592.6040507,217.3738659,1302.195229,363.9831854,1201.605223,162.5611075,88.59126878,524.6585394,1275.086624,1006.416915,846.5059134,57.90449473,548.9534958,462.587236,865.4614977,331.0819296,815.3725818,621.7229171,438.7876616,1052.827356,999.2018787,1049.734809,910.965742,1021.047,82.34813822,353.717294,669.4964608,624.4641877,760.3034,971.6459771,494.8055959,12.96479962,816.6792533,1460.35021,810.3725818,379.9446211,537.1336096,508.9068011,603.7229171,557.0446937,19131
0,658.1341297,808.3258533,324.1321234,241.7337469,526.1321234,643.07829,594.2530637,716.2662531,644.07829,542.2662531,362.3726097,0,593,781.8338601,686.5906399,177.2668471,630.9141666,1187.098022,701.3505461,721.1875615,861.2662531,493.9248801,474.7254498,430.7254498,372.8703857,783.5410352,589.1341297,736.5506707,487.9937552,569.2164164,1001.697978,1459.151456,760.4596111,359.3726097,555.3140767,468.7928622,1516.660421,1564.093913,437.9406672,239.4723861,1467.995042,675.9632496,799.4596111,1018.723909,486.5397984,288.0447718,517.9015792,653.9937552,989.3253683,677.1341297,24426
0,684.3518291,1133.351964,881.8711666,588.4049562,598.8014247,690.0723964,568.5741118,650.3518291,631.191367,730.8616067,338.3251662,473.0929185,687.4617764,639.4258882,154.3909279,676.9288281,451.1247759,579.3141831,900.4299875,253.2047343,840,296.6742884,696.2164165,686.3518291,265.4081067,0,608.1929457,806.8752241,487.1247759,675.9828889,963.3660083,1075.886002,536.6481709,777.4299875,1025.21803,518.9733371,807.2946347,861.9733371,538.2600041,565.4258882,432.2963418,348.3333962,633.2164165,951.7653436,671.2164165,903.7071476,1080.995297,927.4667183,626.9202099,408.6481709,26171
0,742.1610449,749.6237862,696.2432804,557.6709069,843.156134,665.3791439,562.0921618,959.9639419,720.8182439,500.1718508,863.5015336,830.3741286,648.4330895,735.0364207,148.5629193,338.5960221,883.350415,565.4588329,840.2082715,763.0888947,724.3610438,379.101656,761.5411671,714.9811764,634.8182439,0,390.0701948,476.4126537,454.0784669,808.3580169,600.6709069,759.6419231,722,717.2082715,708.7966862,416.8996142,827.2883467,517.6399715,559.4381361,510.0921618,931.98884,528.7762949,29.30466612,1346.009543,465.101656,718.0364207,476.1125453,388.0516743,908.0095427,695.2582532,36270
0,899.3564499,876.0639109,703.8665798,765.9241145,395.0062139,743.9416569,580.1623643,492.1149838,600.8285173,492.9637232,603.5973964,376.2446131,637.5463549,655.0869434,443.7955532,588.2531341,742.1140195,618.7430158,677.7321928,594.9176213,637.1149838,586.1149838,794.6667943,587.5973964,514.8285173,763.9412652,287.4193718,441,629.5955563,891.9858721,808.9241145,945.020439,700.1149838,554.7321928,0,600.7321928,904.9241145,708.6807105,653.1149838,751.5892968,57.19495655,538.2457858,634.1149838,1248.880232,485.2258776,931.0400511,515.1939642,555.7321928,755.016868,572.1149838,41782
0,846.6476843,1040.132985,617.823063,713.6058723,866.9771452,479.3480738,612.6148477,952.2345987,532.315286,527.3626084,493.3785229,557.696329,517.61116,550.3626084,803.8761464,580.1674245,343.7895937,588.7538358,795.9774561,485.1991986,657.082391,507.7397367,687.4357812,477.3785229,446.315286,450.1239869,453.4581206,615.7842849,527.5989331,519.6686763,750.3681619,706.5285975,542.082391,672.9774561,226.1189292,679.4609139,812.9769345,704.2260077,672.4974957,571.7251267,780.5137701,629.8269062,706.2188007,852.0000349,675.1264188,411.9568464,835.4047481,692.8542989,544.082391,493.7397367,50962
0,744.1547514,494.9274103,597.4730565,764.8399956,268.6345774,282.1306288,454.1402788,535.8013197,610.7245402,669.3310072,660.3570995,623.7782319,561.3570995,692.3310072,245.9282758,290.8891316,465.3470735,626.4730512,779.471286,621.4730565,709.8032311,658.4066416,609.6767634,644.3570995,588.7245402,353.206082,607.0316283,578.4730565,583.4281337,899.7168241,807.8399956,752.9921345,594.8032311,656.471286,640.7245402,529.6553282,956.4466285,637.8254718,822.8284574,740.2919729,576.2461471,797.2824523,539.9057338,1213.692863,481.8055185,318.9885847,883.5933767,635.4730512,596.8032311,666.4048764,58611
0,654.6982229,827.6710918,736.7845796,420.1903674,317.7208346,343.8883821,767.7152509,612.4785818,662.3467592,656.4538814,521.0820897,734.186622,701.7248395,704.4538814,712.0118059,510.2738889,651.6281599,405.5893981,904.304649,481.1418297,897.6675385,464.5004492,477.9266311,505.0820897,554.3467592,769.9616727,17.16354257,642.5972512,446.3412902,629.5040006,612.3236094,806.2964078,670.1679986,631.3739608,528.1669364,655.3739608,775.2925537,609.458962,307.2354417,562.458962,639.1715519,656.1713356,764.6675385,1346.809368,877.2073772,506.2747932,766.5955697,282.7246517,401.7284709,626.1433214,71664
0,395.6670958,713.4078212,790.6260314,426.8464782,679.629471,521.0802546,482.4078212,739.5801776,640.6498495,627.3515682,705.8345122,469.2698064,657.810811,685.5275301,480.3401243,406.4964714,621.6498495,655.3515682,800.9353513,739.0115094,714.3500331,530.2476837,724.1942713,665.196289,494.956667,710.2464356,490.7430462,343.3757835,391.9914873,670.3539478,644.1572434,793.3897821,500.2476837,630.196289,444.8069708,469.366499,740.1572434,830.6260314,545.5682876,561.6396255,461,708.7350735,825.9368615,1248.333008,542.5713201,487.0802546,567.0220999,662.045148,252.4127609,629.6498495,75635
0,685.2181717,749.8726175,601.2623949,428.3829629,651.3962218,665.6661277,533.9654262,835.4029403,576.8357032,536.8249775,528.412029,542.8991846,612.104653,650.104653,644.8435295,511.7020133,784.2531586,630.5256791,573.237732,587.7029119,576.7999512,528.5304555,455.5019096,610.3552035,398.0665276,505.7536122,686.2999752,281.1885933,423.6240627,660.8546043,662.7358374,488.4639642,609.2181717,530.3127662,704.7788777,651.1687451,758.7358374,641.2623949,500.0780263,594.2623949,594.8726175,721.2897729,877.2548282,1243.991278,393.7155376,672.7091679,636.2181717,351.9071914,519.8817547,632.849256,80438
0,679.0214337,721.4142353,566.8944412,487.1323263,629.6017855,390.9121057,385.8333238,638.7531718,564.6150696,613.9680716,523.0568095,502.6914782,722.3213656,636.9680716,455.353294,573.5483215,522.8773141,592.7925797,652.7702645,563.6150696,646.2278298,585.6150696,711.7496444,539.4729455,517.9164015,396.0665322,412.9270522,453.6914782,491.0611536,713.7524195,677.0421097,558.7033417,554.6150696,616.3417497,762.7814521,511.9766615,815.7814521,690.7481138,621.3417497,643.7481138,571.7481138,541.8773141,726.2889835,1268.716651,738.1433378,403.0564666,682.4142353,367,817.3141453,553.6150696,83810
0,612.1148382,697.8913694,589.7963719,480.3186201,619.5156137,577.7147014,506.3616717,722.682875,579.3744999,553.1242298,600.7665712,559.899589,635.6168717,673.6168717,682.3707797,436.3686619,524.3576941,586.4772595,511.9534137,624.3696881,536.0161595,511.1242298,638.8683003,570.0883773,648.1450474,435.1555305,482.0506994,534.1602075,511.2152492,623.0454911,667.0913437,628.2152492,538.9438095,594.0585766,460.8362085,511.2152492,764.8277695,617.2296054,599.0585766,582.7963719,667.9118435,543.3576941,502.7449469,1357.406975,560.2173861,584.541172,614.1179572,575.8652745,544.3384238,685.3425339,87735
0,635.228122,817.8242825,683.812028,692.3928854,545.9090301,464.8326807,564.189302,746.3928854,493.2992494,418.2214515,567.7945849,559.6063246,664.0389155,634.3260196,431.6776158,472.9917215,602.9151112,545.6368774,649.2253355,462.4599313,649.4721644,380.5325561,612.4721644,501.6868188,530.4497449,597.770554,326.6882746,540.489331,496.489331,779.8042339,547.2525897,916.1332104,637.3210653,641.2970681,677.4662582,522.3181654,776.3928854,589.2041248,607.052692,542.2041248,642.9850601,534.6117717,718.1602876,809.2806276,463.1605364,641.0674071,577.0177258,531.8807388,632.0177258,639.8755251,95722
0,625.5066854,918.9851327,689.4339025,629.3969801,603.0153529,515.5877623,521.0418374,683.3969801,427.7430125,551.5877623,626.3348778,539.1763643,622.6221976,612.2050448,550.9519325,460.4623588,638.7506429,564.5501786,645.0841594,539.4976049,669.835154,616.2426285,598.8077168,575.4339025,412.2806537,534.5249584,325.8063712,430.2806537,501.117225,646.9750747,714.7625401,752.2602124,549.6734406,446.9303199,610.7416572,564.4339025,744.242347,601.1681225,615.4053931,591.9798273,574.9020792,591.2602124,609.6098382,949.2123037,657.367694,669.8166199,576.6734406,413.9089441,430.0014892,580.2602124,102837
0,572.9637478,839.1007828,631.8280492,643.6152002,566.8522338,447.0397305,629.8386655,666.9788103,622.1714143,487.084032,498.7521015,605.6975538,767.8928868,708.8422254,645.777374,490.834209,538.1134904,502.854085,521.8751966,599.5683536,713.9242435,523.1453288,543.6886451,672.0040759,580.0873822,482.6473688,508.59049,492.1715354,557.1552176,565.8698504,585.487525,938.6837586,562.0355292,515.4789223,570.8280492,554.3871121,750.2179301,618.9322945,520.4789223,568.0971848,472.694814,630.5924508,465.132745,1031.850106,233.8845695,658.0936249,636.8717093,511.854085,445.6602862,524.2185934,108969
0,520.6392677,982.6968571,618.5349638,570.5159744,567.5856371,478.4184207,475.5162597,624.5159744,473.9343063,514.4184207,528.7451873,651.6091678,630.3100013,668.4791743,569.5940507,512.0509074,513.8300047,479.3205817,453.7829843,730.3109207,656.1479876,472.7620773,510.4646501,650.9431084,406.8833989,517.3428688,503.3914432,605.2650622,548.9513172,639.3790153,642.26685,804.5802853,501.5970551,582.1332463,551.5159744,429.465067,779.4163842,605.8161479,587.1332463,610.6254108,647.8038564,646.2104342,658.9407059,922.0891372,579.4164038,586.6624963,552.1309486,440.269882,596.2920502,521.8300047,117367
0,516.6430699,800.3248729,556.7854107,530.7854107,537.0065731,576.5085641,503.6330586,584.7854107,565.9234054,474.5865193,641.2933078,649.6252174,630.4531902,668.4531902,563.8401143,571.7504814,526.8831329,549.6294391,697.7738237,627.5065067,728.7083253,553.0553528,590.0237682,505.6077275,486.1484341,517.9095516,512.0793136,496.7198236,479.1876705,647.6682359,663.3648974,781.6102435,593.7819964,503.5537773,560.6263405,393.4453881,569.4625198,599.0553528,563.5700785,565.7854107,649.1171547,627.1171547,599.90437,1100.140923,512.9782282,569.9652791,620.7819964,457.8434261,503.5296397,549.8831329,126323
0,556.081867,737.2670617,561.1925306,535.1925306,666.9984072,523.0629815,559.6828926,589.1925306,467.1822062,527.4633461,626.5763842,569.4054512,621.284793,640.9496779,545.0174426,531.1438389,562.4101769,454.2569378,489.976921,642.988464,611.1774276,511.0387226,571.9005443,518.6722137,533.2902071,475.8129315,472.5293528,468.3140882,550.0561079,606.7981856,619.9394843,736.0370125,570.5904252,687.4500004,566.523438,442.7027258,831.7481342,636.1208461,565.4054512,561.11335,525.4459997,539.3625399,612.6699075,1218.7767,511.7584451,648.8465647,573.081867,544.4974306,551.7423984,552.8710981,132419
0,612.3557947,755.0686216,601.9685031,577.3882623,492.5143322,495.4190694,540.7342084,646.5435477,495.4868053,563.7355334,569.5289857,486.9482744,633.3532981,737.3704022,573.5544593,460.6091892,661.8800447,489.877053,590.6351924,539.2898157,666.5172451,540.9645427,466.359009,560.7423721,430.9760627,455.6091892,534.8828778,518.1825601,523.8529089,671.3882623,592.9171358,735.3023898,540.1818364,596.5927409,556.9685031,486.9343586,726.4463441,629.9685031,612.2002875,650.1797416,561.4772937,591.5028143,597.8667469,1088.918749,507.8828778,622.5435477,584.1604245,418.442627,588.3205264,568.3255048,144803
0,584.5490558,741.8751459,660.8531103,565.5954723,603.810038,503.4701293,506.3849102,659.8255937,538.0526225,550.7072023,572.6548461,546.1912248,608.4450227,601.4463502,490.3052551,464.3299459,500.7223541,483.7669564,597.8255937,544.1750408,609.9421858,502.9890801,523.9890801,580.798416,453.1431081,461.9319418,537.595226,473.2037257,541.7187608,688.6109655,631.1114984,908.982028,554.1006113,666.4819655,586.8255937,512.4956477,719.6543524,613.798416,483.5221446,577.8870336,654.7358625,550.5866131,571.9968684,986.2172591,510.595226,651.8255937,564.8285453,500.7770366,544.614975,542.8267705,155040
0,641.0830474,864.9595868,605.3421418,568.4910691,580.8300557,511.50817,506.3877542,674.5510887,531.7176586,553.6859143,545.1453533,514.4999209,609.063707,649.6745993,422.0073974,455.8369262,520.2653167,518.2636845,612.5510887,531.9270402,580.3023437,508.6124214,544.5343147,586.4708655,470.4447614,450.8369262,487.0905087,477.776481,479.0905087,817.8366776,673.4007063,770.4954057,596.5603661,522.6141337,560.3421418,512.0448963,720.4941396,619.4708655,510.5322438,598.2590305,598.5322584,595.3514753,620.5296266,957.5260864,511.7592238,623.9721854,611.9131816,504.6407276,542.7312363,528.7312363,164166
0,572.760039,651.0599684,622.7744395,624.1563973,613.2827171,491.8529917,497.3419643,647.8203993,532.1264559,537.2671124,505.792333,503.2366594,617.4652211,639.247749,509.0748333,449.2955569,593.307187,498.1272807,585.8203993,561.6700762,779.4793121,502.466886,512.6256634,595.2738226,503.31722,435.8092359,472.9254323,471.2170047,531.2955569,493.4893498,695.074782,797.2624195,621.5527882,696.3962894,583.3067203,514.1837552,722.8297817,628.2738226,486.3870674,571.6619083,626.3016503,531.885007,546.6706284,1122.959659,468.5978758,598.7561236,608.1953313,507.1837552,556.060614,545.6932671,172332
0,543.409045,642.4230936,647.7554117,563.8019742,511.5310512,507.4512027,496.5152281,639.0119138,551.2349005,525.1597667,561.3928074,562.7162864,593.3365112,664.9137128,510.1952496,476.3722009,610.1058542,467.450927,533.3139024,591.2079374,751.9341741,512.2375064,537.9154131,565.3365112,405.4567365,462.9498271,469.9725899,512.7744074,533.3721192,539.4416559,692.7319708,763.2340669,627.4410055,637.6885428,574.4342876,548.066374,727.0156705,598.3365112,557.4410055,624.6069708,572.409045,556.2226545,523.9154131,1122.635333,473.5128865,625.2084861,625.6543521,477.5620549,579.0119138,555.9341741,185526
0,535.9645679,688.075958,600.5139465,574.5139465,598.7437615,491.1774675,471.0867022,628.5139465,541.9162649,550.3547333,645.0405259,543.8805611,619.3008892,637.0276073,588.3457966,417.5797859,623.8838643,482.8588655,566.5139465,535.8960127,674.8805611,538.6652164,453.2142944,546.1198011,520.9544129,498.568222,453.6053579,475.8487301,516.093962,546.9856632,687.7684587,777.754374,580.9091731,710.6695083,595.4135798,535.4660029,699.2334384,579.1198011,505.1921786,598.4808476,536.7407795,538.610674,563.7174827,1090.325404,512.5166204,601.5399424,621.205339,493.8960127,579.3004579,554.9899747,195881
0,639.178235,967.4056321,606.8947934,580.8947934,574.5729158,503.0134494,475.6932714,634.8947934,533.7253401,545.7853892,595.7992699,521.4190107,604.3177572,604.4947947,533.7235503,428.5797854,590.0735306,493.9567868,572.8947934,547.7626881,745.0259652,508.6012245,505.3136625,572.3932708,497.1810099,513.0361505,503.306323,499.4611294,517.0655086,547.4691449,687.821295,753.3314577,573.8285122,546.8007249,561.8947934,520.2470658,683.637375,605.3932708,525.0634677,583.1947941,556.4112398,536.7598681,615.3852617,860.1314937,476.306323,623.3932708,610.2822634,505.7626881,566.6440321,567.8281967,210036
0,658.3574597,764.7193258,600.7883804,574.7883804,592.3636005,509.6117081,485.8293501,628.7883804,520.1499377,553.3386219,584.905543,528.9669191,603.2114242,672.3249491,582.7377109,432.5138535,571.7692625,501.0230756,502.7765147,557.3879874,725.5903517,510.6027109,497.385236,545.5610657,463.4371673,517.5623426,507.0888076,495.2140327,536.7085949,490.5010922,629.6555194,780.0142086,576.3171598,508.6740567,587.0917606,518.0381698,751.051593,578.5610657,539.4824991,614.0566648,569.5884392,538.3171598,604.7427325,1054.094345,480.0888076,596.5610657,620.2112197,515.3879874,563.5646597,570.3005707,223485
0,623.1350641,612.9688791,619.6296958,583.9912751,590.9912751,540.0155996,463.7068345,644.1074134,540.143274,529.0016533,588.6353763,534.2666678,599.4568731,632.5156037,568.8817658,432.0918138,583.2517805,511.0342091,597.4137509,570.7721406,647.2382242,496.5078582,498.1102491,547.7446002,456.5437187,490.5995553,517.0996129,473.1725854,528.1587607,575.6734133,690.5837486,779.5412186,583.9915022,569.5460264,579.7826356,526.5929515,649.1074134,607.8453403,547.5574297,581.49119,575.9912751,537.1415314,587.4000915,1194.129946,490.0996129,581.6824207,608.9915022,476.0015318,552.6664973,568.1949989,234350
0,673.9110506,730.3563485,609.0972363,565.0379023,572.0379023,546.7472262,489.9303678,637.0972363,519.7155224,526.4645376,604.7777143,530.8613323,585.1697017,585.5578847,497.5163051,418.3500101,568.7341318,559.0361379,577.3097501,547.5318591,711.1534959,530.4959932,486.9701305,552.0379023,451.1142793,449.6012431,495.0361379,482.8524761,513.8560309,575.8906228,685.4312461,789.9297036,592.7988015,529.782885,623.0972363,526.2450084,680.3974867,645.2484259,542.7805102,559.7791782,557.0379023,537.5130165,594.3132755,1051.489554,490.0361379,633.1516613,609.1619195,498.0361379,558.0379023,574.8777057,243568
0,633.1975523,776.3696991,603.7409139,572.6456636,579.6456636,551.1544112,495.9685016,631.7409139,541.737043,527.2906195,566.5107685,544.8516329,618.3035358,647.7507636,539.4969072,428.6409148,574.9764479,513.7883974,592.9816918,569.7409139,706.9223948,508.305494,509.1249976,558.2904995,489.5312775,466.4354199,499.0558155,480.7917662,538.4969072,548.4969072,635.8615549,734.6812618,577.8259957,578.3220174,558.7409139,516.3514747,652.7409139,607.7553262,522.0088013,607.5127796,580.4967775,533.897431,602.0423303,1075.520367,498.2904995,624.7305175,586.7159864,452.7883974,539.875318,555.7152424,252886
0,640.231116,718.1778529,595.4895267,560.0936249,551.7608748,532.1896927,501.4023762,631.844194,526.5467421,532.9465879,562.0140666,581.1370476,581.9284278,657.7113784,553.3790147,427.6545014,578.0727518,528.095059,578.0467159,578.844194,680.456243,514.245474,459.649087,549.8153831,497.9480221,460.5987201,493.54436,444.5429387,530.0061779,564.3151001,696.2868986,816.2878277,607.4671838,579.2125608,567.844194,506.245474,704.0453343,668.2943951,534.4296102,553.0157039,555.1974273,570.4236648,565.6539411,984.821561,488.54436,565.7067017,624.3790147,526.3151001,554.0936249,558.7982651,261669
0,599.04966,804.0876248,605.1394276,580.3858128,561.4196653,513.9998388,503.261835,634.3858128,504.7398241,511.8733664,560.2632309,570.9361767,603.7545552,653.8949129,552.9785422,433.9464406,580.1365973,484.018799,592.0216071,596.9632862,696.3775246,509.9998388,499.9361767,532.2660612,463.6828991,452.9464406,498.2632309,475.2660612,515.2632309,561.9785422,690.6838396,782.7147287,581.0567638,609.3926637,576.0567638,501.9998388,677.4181111,614.8591898,532.0567638,589.7208639,577.3855599,532.2004205,605.1763824,952.5292921,493.2632309,608.087786,621.254604,469.6639389,574.3858128,588.3796332,270556
0,612.6216173,737.1396291,573.7760424,584.8360954,576.2872084,556.136008,514.8301626,638.8360954,510.3498125,527.7299634,581.1653985,538.3895045,596.88714,642.100695,600.2735578,445.2742118,580.4367402,514.8301626,574.0776883,572.2581259,641.1800178,502.3498125,502.4666834,510.6214409,462.0337211,464.2742118,498.0439672,450.3160913,521.3318706,542.9149283,652.842971,764.7199824,587.7172007,601.4965937,575.6659038,503.3758377,668.8360954,614.8360954,518.0709311,590.2915381,567.1877689,538.996082,599.4085684,1039.573654,493.0439672,632.0210057,635.4085684,504.9149283,578.8360954,579.9581687,279546
0,547.4629002,790.0613932,580.3840889,574.034613,545.9221368,515.4152358,520.5071624,629.0328339,519.4152358,527.1961874,582.7847384,541.6651824,573.1224738,641.6432164,543.6098593,433.5167626,589.3822343,523.4375574,543.6904879,576.0328339,644.0191552,511.4152358,507.0015639,536.4629002,479.0093795,452.5167626,497.1648164,479.2425725,513.9881489,621.102232,652.5437752,761.8340052,594.4394119,634.3895455,576.8210922,511.6444248,722.0080013,621.5242934,540.6098593,586.6597257,548.3646677,542.6098593,592.7391528,996.9878781,492.1648164,634.5236717,628.7391528,491.2620567,568.034613,576.7446072,288616
0,559.668444,788.8690804,578.8387335,571.4114231,547.2960338,510.4926962,516.0712053,625.4114231,509.9799516,535.4172427,573.0290715,568.4985157,575.7547662,636.124334,543.2315534,440.1732668,559.4114231,516.0712053,563.4114231,589.0848771,648.4380615,506.4926962,497.4985157,548.668444,477.2896877,459.1732668,501.4842999,482.4631982,523.0985967,604.6972326,642.6215483,764.5497989,589.2315534,626.2086801,564.1829602,526.5291281,696.6618018,619.3576546,540.2315534,589.2544267,554.2544267,555.4114231,584.4569086,1005.773896,496.4842999,638.201298,620.4569086,499.1173306,565.4114231,575.4633679,298468
