23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129094348
23350,0.129082913
23132,0.12087152
23132,0.12087152
23132,0.1208616
23017,0.116458886
22978,0.114953715
22978,0.114943181
22978,0.114935356
22978,0.11492321
22978,0.114912559
22978,0.114901444
22978,0.114893408
22733,0.105353451
22675,0.103059603
22674,0.103012239
22543,0.097789628
22506,0.09630036
22506,0.096292722
22506,0.096280483
22506,0.096272017
22506,0.096260763
22506,0.096255917
22506,0.096245533
22293,0.087605975
22293,0.087597554
22047,0.077410326
22047,0.077402075
22047,0.077394854
21967,0.074026413
21963,0.073851477
21961,0.073767133
21961,0.073763816
21945,0.073080553
21945,0.07307283
21945,0.073066273
21945,0.0730613
21945,0.073054101
21945,0.073050226
21945,0.073046252
21945,0.073046252
21945,0.073045641
21818,0.067639546
21818,0.067634701
21818,0.067627749
21818,0.067620573
21818,0.067613362
21818,0.06760657
21818,0.06760473
21818,0.06760473
21818,0.067597894
21818,0.067590642
21818,0.06758318
21818,0.067579132
21818,0.067572649
21818,0.067564829
21818,0.067559785
21818,0.067556031
21818,0.067552143
21813,0.067333966
21813,0.067325101
21732,0.063844523
21732,0.063834801
21732,0.063827641
21732,0.063819967
21732,0.063813633
21732,0.063808399
21732,0.063803536
21732,0.06379609
21732,0.063792199
21732,0.063785069
21732,0.063779165
21732,0.063776919
21732,0.063776919
21732,0.063770148
21732,0.063763012
21732,0.063755434
21732,0.063751368
21732,0.063743836
21732,0.063736058
21732,0.063730904
21732,0.063730904
21732,0.063730904
21732,0.063730904
21732,0.063730904
21732,0.063719002
21732,0.063709881
21732,0.063703612
21732,0.063697861
21732,0.063693486
21732,0.063687766
21732,0.063684889
21732,0.063684697
21732,0.063676854
21732,0.063671417
21732,0.063664249
21732,0.063655573
21732,0.063649081
21732,0.063644113
21732,0.063639083
21732,0.063638874
21732,0.063634727
21732,0.063628486
21732,0.06362142
21732,0.06361532
21732,0.06360706
21732,0.063601607
21732,0.063594586
21732,0.063592858
21732,0.063590864
21732,0.063586785
21732,0.06358123
21732,0.063575685
21732,0.063565645
21732,0.063558614
21732,0.063552292
21732,0.063548285
21732,0.063543174
21732,0.06353785
21732,0.063530308
21732,0.063526005
21732,0.063521209
21732,0.063515124
21732,0.063508866
21691,0.061734526
21691,0.061730672
21691,0.061727532
21691,0.061722596
21691,0.061719059
21691,0.061713539
21691,0.061705785
21691,0.061703033
21691,0.061698641
21691,0.061693458
21691,0.061688731
21691,0.06168457
21691,0.06168457
21691,0.06168457
21623,0.058733756
21623,0.058728306
21623,0.058725027
21623,0.058718371
21623,0.058714262
21623,0.058708224
21623,0.058704867
21623,0.058699851
