0.015,24742.0,24742.0
0.063,24742.0,24742.0
0.092,24742.0,24742.0
0.133,24742.0,24742.0
0.158,24742.0,24742.0
0.199,24742.0,24742.0
0.241,24742.0,24742.0
0.281,24742.0,24742.0
0.332,24742.0,24742.0
0.378,24742.0,24742.0
0.433,24742.0,24742.0
0.521,24742.0,24742.0
0.568,24742.0,24742.0
0.646,24742.0,24742.0
0.709,24742.0,24742.0
0.784,24742.0,24742.0
0.844,24742.0,24742.0
0.925,24742.0,24742.0
1.017,24742.0,24742.0
1.14,24742.0,24742.0
1.228,24742.0,24742.0
1.318,24742.0,24742.0
1.386,24742.0,24742.000000000004
1.488,24742.0,24741.999999999996
1.587,24742.0,24570.95193173226
1.744,24742.0,24201.938337006693
1.894,24742.0,23978.864446635824
2.087,24742.0,23778.775834063676
2.205,24742.0,23735.056108488498
2.345,24742.0,23684.699843328246
2.62,24742.0,23668.47589636814
2.847,24742.0,23595.800580023264
3.043,24742.0,23501.287863448997
3.268,24742.0,23463.726282103256
3.461,24742.0,23304.524779893825
3.641,24742.0,23232.284073544874
3.74,24742.0,23209.36406626891
4.279,24742.0,23081.550173659798
4.446,24742.0,23003.159322876236
4.707,24742.0,22969.868934657316
5.012,24742.0,22889.52977185456
5.273,24742.0,22809.734586210772
5.64,24742.0,22758.48596001178
5.753,24742.0,22652.449090150003
6.721,24742.0,22614.79932371873
6.915,24742.0,22542.745921747264
7.206,24742.0,22486.9392204666
7.495,24742.0,22455.0572960491
7.743,24742.0,22376.79442446206
8.311,24742.0,22307.070227713462
8.846,24742.0,22265.384585932665
9.12,24742.0,22176.147047351627
9.389,24742.0,22159.880726670333
9.696,24742.0,22064.153928764143
10.019,24742.0,21957.555053203196
10.537,24742.0,21945.1460529558
10.862,24742.0,21921.92677143048
11.267,24741.999999999985,21907.200943272772
11.666,24742.0,21895.266143441466
11.927,24742.0,21863.382477510673
12.652,24742.0,21763.18883905688
12.97,24742.0,21737.30299662118
13.246,24742.0,21701.132713211056
13.522,24742.0,21687.936163503346
13.901,24742.0,21669.432033193356
14.512,24742.0,21576.70221214293
14.862,24742.0,21557.966053022858
15.395,24742.0,21551.966131159694
15.972,24742.0,21540.179277296353
16.527,24742.0,21525.36042859314
16.95,24742.0,21503.187254873934
17.245,24742.0,21497.585642524926
17.555,24742.0,21483.47519704586
18.034,24742.0,21481.080169747973
18.853,24742.0,21466.124729254676
19.159,24742.0,21460.795307703782
19.598,24742.0,21417.3033289164
19.913,24742.0,21412.13956219963
20.239,24742.0,21411.136911752412
20.966,24742.0,21396.6139528477
21.541,24742.0,21376.33755329873
22.035,24742.0,21366.133667599304
22.433,24742.0,21358.41386741349
22.747,24742.0,21355.373083235456
23.099,24742.0,21345.581934917707
23.51,24742.0,21335.9654943726
24.012,24742.0,21316.776106918383
24.522,24742.0,21311.92821050097
