960,4,30,10572.0,23172.0,881.0,3862.0,121206.0
2280,4,33,13129.0,26629.0,1094.0833333333333,4438.166666666666,143362.0
3180,4,31,10113.0,23013.0,842.75,3835.5,127597.0
4020,4,40,13095.0,28695.0,1091.25,4782.5,164032.0
4980,4,33,12151.0,25651.0,1012.5833333333333,4275.166666666666,139819.0
5760,4,33,12736.0,26236.0,1061.3333333333333,4372.666666666666,146242.0
6480,3,31,10257.0,22257.0,854.75,3709.5,134009.0
7200,4,32,13710.0,26910.0,1142.5,4485.0,139281.0
8820,4,34,11788.0,25588.0,982.3333333333333,4264.666666666666,149522.0
10080,3,30,9628.0,21328.0,802.3333333333333,3554.6666666666665,130574.0
11220,4,35,12081.0,26181.0,1006.75,4363.5,147412.0
13200,4,34,13302.0,27102.0,1108.5,4517.0,153028.0
14520,4,31,10983.0,23883.0,915.25,3980.5,131341.0
16380,4,31,12266.0,25166.0,1022.1666666666666,4194.333333333333,141276.0
17640,4,31,12223.0,25123.0,1018.5833333333333,4187.166666666666,126266.0
19500,4,33,11991.0,25491.0,999.25,4248.5,149134.0
21240,4,34,12677.0,26477.0,1056.4166666666665,4412.833333333333,152645.0
22320,4,34,11495.0,25295.0,957.9166666666666,4215.833333333333,137197.0
23220,4,34,11648.0,25448.0,970.6666666666666,4241.333333333333,150265.0
24180,4,32,10406.0,23606.0,867.1666666666666,3934.333333333333,131896.0
24840,4,30,11101.0,23701.0,925.0833333333333,3950.1666666666665,120972.0
25800,4,34,13042.0,26842.0,1086.8333333333333,4473.666666666666,141796.0
26460,4,35,12696.0,26796.0,1058.0,4466.0,142956.0
27060,4,38,12873.0,27873.0,1072.75,4645.5,156062.0
27840,4,34,13920.0,27720.0,1160.0,4620.0,145137.0
28320,3,33,10571.0,23171.0,880.9166666666666,3861.833333333333,143978.0
28740,3,32,9479.0,21779.0,789.9166666666666,3629.833333333333,136019.0
29520,3,30,11176.0,22876.0,931.3333333333333,3812.6666666666665,138482.0
30300,4,33,14917.0,28417.0,1243.0833333333333,4736.166666666666,140814.0
31260,3,30,9881.0,21581.0,823.4166666666666,3596.833333333333,129950.0
32040,3,31,11193.0,23193.0,932.75,3865.5,145065.0
33060,4,31,11579.0,24479.0,964.9166666666666,4079.833333333333,131667.0
34440,4,35,13605.0,27705.0,1133.75,4617.5,157753.0
35580,3,32,9007.0,21307.0,750.5833333333333,3551.1666666666665,136430.0
37260,4,31,11936.0,24836.0,994.6666666666666,4139.333333333333,141953.0
39240,4,32,13826.0,27026.0,1152.1666666666665,4504.333333333333,151840.0
42900,5,23,13914.0,25314.0,1159.5,4219.0,111760.0
