1200,4,37,10648.0,25348.0,887.3333333333333,4224.666666666666,158189.0
2460,3,34,10088.0,22988.0,840.6666666666666,3831.333333333333,160467.0
3720,5,48,13482.0,32382.0,1123.5,5397.0,198840.0
4980,5,48,14627.0,33527.0,1218.9166666666665,5587.833333333333,207934.0
6240,5,53,14701.0,35101.0,1225.0833333333333,5850.166666666666,231529.0
7500,5,49,14316.0,33516.0,1193.0,5586.0,218684.0
8760,3,26,8027.0,18527.0,668.9166666666666,3087.833333333333,104192.0
10020,3,31,8969.0,20969.0,747.4166666666666,3494.833333333333,136787.0
11280,4,36,11110.0,25510.0,925.8333333333333,4251.666666666666,157873.0
12600,2,21,7317.0,15417.0,609.75,2569.5,97471.0
13860,3,31,10001.0,22001.0,833.4166666666666,3666.833333333333,136298.0
15120,3,28,9580.0,20680.0,798.3333333333333,3446.6666666666665,119966.0
16380,2,16,6850.0,13450.0,570.8333333333333,2241.6666666666665,73018.0
17640,3,31,9956.0,21956.0,829.6666666666666,3659.333333333333,135435.0
18900,2,20,7385.0,15185.0,615.4166666666666,2530.833333333333,91303.0
20280,3,29,8782.0,20182.0,731.8333333333333,3363.6666666666665,121377.0
21540,3,25,8952.0,19152.0,746.0,3192.0,106504.0
22800,5,49,14761.0,33961.0,1230.0833333333333,5660.166666666666,211446.0
24060,4,40,11624.0,27224.0,968.6666666666666,4537.333333333333,162636.0
25320,5,52,15269.0,35369.0,1272.4166666666665,5894.833333333333,226386.0
26640,6,61,16507.0,40207.0,1375.5833333333333,6701.166666666666,257284.0
27900,7,68,19954.0,46654.0,1662.8333333333333,7775.666666666666,298824.0
29160,7,73,20042.0,48242.0,1670.1666666666665,8040.333333333333,324714.0
30420,5,53,14661.0,35061.0,1221.75,5843.5,229840.0
31680,4,43,13096.0,29596.0,1091.3333333333333,4932.666666666666,196140.0
32940,5,44,13429.0,31129.0,1119.0833333333333,5188.166666666666,189493.0
34260,3,29,9506.0,20906.0,792.1666666666666,3484.333333333333,124329.0
35520,4,37,11079.0,25779.0,923.25,4296.5,154785.0
36780,3,28,8749.0,19849.0,729.0833333333333,3308.1666666666665,126260.0
38280,3,22,8398.0,17698.0,699.8333333333333,2949.6666666666665,98710.0
39600,2,19,7767.0,15267.0,647.25,2544.5,87365.0
40920,1,8,4138.0,7438.0,344.8333333333333,1239.6666666666665,36338.0
42180,1,7,4460.0,7460.0,371.66666666666663,1243.3333333333333,30124.0
43200,1,4,2446.0,4546.0,203.83333333333331,757.6666666666666,12815.0
