3094.0,3655.0,4610.0,3793.0,4165.0,4850.0,4675.0,5408.0,6632.0,6530.0,7321.0,8409.0,3037.0,2268.0,3709.0,3780.0,4472.0,4243.0,5756.0,6983.0,6886.0,6908.0,7226.0,2914.0,3105.0,2284.0,3445.0,4346.0,3775.0,4930.0,5837.0,5918.0,6810.0,1170.0,3173.0,3025.0,3223.0,4595.0,5861.0,5458.0,7166.0,7573.0,7504.0,6748.0,7108.0,2255.0,2137.0,2880.0,3114.0,4715.0,4316.0,6830.0,6449.0,1709.0,2105.0,2173.0,
2714.0,2587.0,3904.0,4320.0,4467.0,5049.0,4672.0,5587.0,7119.0,6380.0,7150.0,7967.0,1568.0,2191.0,2615.0,3824.0,3073.0,4349.0,4637.0,4806.0,6767.0,6153.0,6616.0,6501.0,6992.0,8312.0,1538.0,1949.0,2187.0,3441.0,4078.0,4216.0,4223.0,5353.0,5787.0,6845.0,5806.0,6493.0,6937.0,7370.0,2129.0,3714.0,3860.0,3202.0,3712.0,4784.0,6043.0,6102.0,5661.0,7485.0,2526.0,1946.0,3132.0,4045.0,5725.0,5932.0,6429.0,
1706.0,1667.0,2267.0,4297.0,3567.0,4055.0,5458.0,6162.0,5322.0,5720.0,5956.0,7614.0,1887.0,3505.0,3644.0,4081.0,5174.0,4750.0,4667.0,6632.0,5442.0,6352.0,1295.0,3012.0,3125.0,2837.0,4100.0,4724.0,4669.0,4866.0,4595.0,6494.0,7180.0,7518.0,3292.0,3939.0,3900.0,3255.0,4998.0,4944.0,5285.0,5727.0,6513.0,6343.0,7451.0,2409.0,4418.0,4201.0,4136.0,4664.0,6576.0,6859.0,7249.0,7631.0,7234.0,7209.0,1910.0,2140.0,2845.0,4525.0,5147.0,6166.0,5772.0,5732.0,2287.0,2962.0,2623.0,4965.0,4211.0,5033.0,5724.0,6596.0,7655.0,1685.0,2314.0,2940.0,3492.0,4234.0,4408.0,
2306.0,2559.0,3402.0,4221.0,4227.0,3946.0,4705.0,5474.0,6354.0,5746.0,6590.0,6407.0,7265.0,7000.0,8775.0,2009.0,2998.0,2394.0,4426.0,3591.0,5167.0,4507.0,6302.0,6427.0,6578.0,7044.0,2185.0,2470.0,4178.0,4190.0,3943.0,5385.0,5010.0,5610.0,6102.0,6250.0,6868.0,2686.0,2352.0,3094.0,4729.0,5758.0,5034.0,6309.0,6609.0,7000.0,7045.0,2942.0,3852.0,4850.0,4564.0,4381.0,6151.0,6249.0,6222.0,6655.0,6525.0,8436.0,2962.0,3877.0,3043.0,4717.0,5290.0,4228.0,5511.0,5876.0,5888.0,7387.0,7881.0,2649.0,3924.0,3489.0,6002.0,6585.0,7281.0,6812.0,
2309.0,2116.0,3811.0,4831.0,4215.0,5753.0,6403.0,6125.0,6454.0,7338.0,6844.0,2369.0,3307.0,3536.0,4558.0,4141.0,4372.0,4601.0,6612.0,5961.0,6448.0,6546.0,1067.0,2017.0,3095.0,2962.0,4115.0,3820.0,4836.0,4669.0,4814.0,6883.0,6137.0,6851.0,7421.0,1639.0,3249.0,4167.0,4754.0,4616.0,6126.0,6771.0,8257.0,
2145.0,3707.0,4951.0,4070.0,3981.0,4819.0,5688.0,5634.0,6459.0,7788.0,6899.0,2354.0,2191.0,3753.0,3988.0,3873.0,4231.0,5157.0,5940.0,5886.0,5924.0,6149.0,7997.0,6784.0,8728.0,2382.0,3129.0,3772.0,2737.0,3459.0,3779.0,5105.0,6440.0,2586.0,3425.0,4333.0,4253.0,3872.0,4383.0,5511.0,5224.0,5948.0,6857.0,2237.0,2546.0,3018.0,3961.0,3713.0,3731.0,
3163.0,3547.0,3313.0,3803.0,4694.0,4579.0,5477.0,7431.0,7844.0,7447.0,2469.0,1853.0,2986.0,2819.0,3961.0,4996.0,5754.0,5718.0,5184.0,6200.0,6943.0,7445.0,1925.0,2827.0,2179.0,3066.0,3612.0,5462.0,5706.0,5197.0,5638.0,6449.0,7289.0,1817.0,
1800.0,2141.0,3660.0,4179.0,4603.0,4461.0,4796.0,6345.0,7064.0,7204.0,7841.0,6854.0,7995.0,2629.0,1880.0,2800.0,3672.0,3946.0,4319.0,5878.0,6098.0,5862.0,6538.0,7853.0,8085.0,2356.0,3877.0,4420.0,4334.0,5122.0,6012.0,5239.0,6025.0,7078.0,8078.0,1559.0,2881.0,3717.0,4483.0,5100.0,4851.0,5337.0,6250.0,7943.0,8201.0,
1362.0,2927.0,2385.0,4354.0,4932.0,5240.0,4053.0,4756.0,4958.0,6929.0,7464.0,8275.0,7261.0,2765.0,3082.0,4043.0,4218.0,3955.0,5760.0,6240.0,6008.0,6264.0,7763.0,7242.0,2259.0,3185.0,4411.0,6015.0,5560.0,6091.0,7336.0,6850.0,
1598.0,2861.0,3485.0,3956.0,4873.0,5189.0,4825.0,6793.0,7511.0,7210.0,7992.0,1679.0,2717.0,3767.0,3932.0,3702.0,4947.0,6109.0,5681.0,6847.0,7123.0,8200.0,8435.0,3696.0,2802.0,4655.0,5334.0,5073.0,5586.0,6943.0,6602.0,7056.0,6966.0,2913.0,4942.0,4694.0,
