2700,8,80,21044.0,52244.0,1753.6666666666665,8707.333333333332,391000.0
4740,8,81,21462.0,52962.0,1788.5,8827.0,366473.0
6660,8,80,21865.0,53065.0,1822.0833333333333,8844.166666666666,365368.0
9720,8,83,20555.0,52655.0,1712.9166666666665,8775.833333333332,438853.0
13500,8,80,21551.0,52751.0,1795.9166666666665,8791.833333333332,448741.0
17160,8,76,21431.0,51431.0,1785.9166666666665,8571.833333333332,426087.0
20820,7,70,19218.0,46518.0,1601.5,7753.0,385387.0
23340,8,81,21071.0,52571.0,1755.9166666666665,8761.833333333332,383231.0
25500,8,81,22118.0,53618.0,1843.1666666666665,8936.333333333332,380340.0
27060,8,84,22472.0,54872.0,1872.6666666666665,9145.333333333332,366234.0
28500,8,81,23297.0,54797.0,1941.4166666666665,9132.833333333332,355227.0
30240,7,80,21846.0,52146.0,1820.5,8691.0,388383.0
32400,8,80,22487.0,53687.0,1873.9166666666665,8947.833333333332,369669.0
35580,8,80,21049.0,52249.0,1754.0833333333333,8708.166666666666,397905.0
39240,7,64,19586.0,45086.0,1632.1666666666665,7514.333333333333,353799.0
42900,3,23,10108.0,19708.0,842.3333333333333,3284.6666666666665,130508.0
