2460,9,71,24089.0,53489.0,2007.4166666666665,8914.833333333332,317861.0
4200,7,70,21911.0,49211.0,1825.9166666666665,8201.833333333332,321467.0
6120,8,74,23590.0,52990.0,1965.8333333333333,8831.666666666666,335223.0
8460,9,72,25153.0,54853.0,2096.083333333333,9142.166666666666,339287.0
11160,9,73,23468.0,53468.0,1955.6666666666665,8911.333333333332,332508.0
14700,10,71,26924.0,57224.0,2243.6666666666665,9537.333333333332,335775.0
18240,10,71,25630.0,55930.0,2135.833333333333,9321.666666666666,340508.0
21840,9,71,23785.0,53185.0,1982.0833333333333,8864.166666666666,337482.0
23880,8,74,21829.0,51229.0,1819.0833333333333,8538.166666666666,343722.0
25740,7,72,21617.0,49517.0,1801.4166666666665,8252.833333333332,340770.0
27060,7,74,19892.0,48392.0,1657.6666666666665,8065.333333333333,322318.0
28440,8,76,22390.0,52390.0,1865.8333333333333,8731.666666666666,332462.0
29940,8,70,24686.0,52886.0,2057.1666666666665,8814.333333333332,320664.0
31800,8,72,22599.0,51399.0,1883.25,8566.5,330109.0
34440,9,71,25864.0,55264.0,2155.333333333333,9210.666666666666,328115.0
37860,10,70,25431.0,55431.0,2119.25,9238.5,357393.0
41520,7,40,20124.0,38424.0,1677.0,6404.0,216888.0
43200,2,8,5512.0,9712.0,459.3333333333333,1618.6666666666665,30708.0
