0.006,22261.0,22261.0
0.03,22261.0,22261.0
0.067,22261.0,22261.0
0.225,22261.0,22261.0
0.492,22261.0,21857.0
0.748,22261.0,21531.051813471502
1.012,22261.0,21078.77446102819
1.444,22261.0,20839.20198622457
1.782,22261.0,20417.338729927975
2.418,22261.0,19793.364261168383
2.898,22261.000000000004,19730.41082455503
3.677,22261.0,19531.914132500682
4.182,22261.0,19399.463333333337
5.029,22261.0,19237.99992226973
6.313,22217.0,19142.008910123965
7.443,21820.0,18963.3926848973
8.473,21820.0,18748.166666666668
9.614,21820.0,18635.673484848485
11.096,21820.0,18613.04824561403
12.504,21820.0,18574.167539267015
14.248,21820.0,18556.532133676094
16.65,21311.0,18509.673141891893
21.585,21311.0,18501.50800426894
27.33,21311.0,18463.625
29.318,21282.0,18442.440476190477
31.785,21282.0,18430.8203125
33.879,21282.0,18428.51937984496
38.164,21282.0,18421.333902647308
40.103,21282.0,18416.173913043476
42.442,21282.0,18399.804664723026
51.865,21282.0,18398.645161290322
56.034,21282.0,18395.223684210527
61.186,21282.0,18394.985294117647
66.086,21282.0,18394.985294117647
72.653,21282.0,18394.985294117647
80.775,21282.0,18394.985294117647
83.765,21282.0,18394.985294117647
89.175,21282.0,18394.985294117647
94.786,21282.0,18394.98529411765
105.492,21282.0,18394.98529411765
