930.0,2263.0,1245.0,1545.0,2183.0,1899.0,1407.0,1593.0,1062.0,1396.0,1181.0,1982.0,1440.0,1652.0,1409.0,2157.0,1861.0,1160.0,1939.0,2359.0,2496.0,2136.0,930.0,
1663.0,330.0,1711.0,1752.0,419.0,746.0,1684.0,1902.0,1680.0,1254.0,1843.0,646.0,1162.0,946.0,1375.0,862.0,1244.0,1784.0,676.0,511.0,1101.0,538.0,1663.0,
645.0,1711.0,330.0,1259.0,1642.0,1306.0,1121.0,1305.0,513.0,996.0,855.0,1474.0,977.0,1105.0,1070.0,1722.0,1506.0,476.0,1366.0,1838.0,2082.0,1626.0,645.0,
945.0,1752.0,1259.0,330.0,1663.0,1528.0,471.0,482.0,1077.0,901.0,809.0,1437.0,1033.0,1278.0,734.0,1412.0,959.0,1161.0,1523.0,1774.0,1653.0,1564.0,945.0,
1583.0,419.0,1642.0,1663.0,330.0,695.0,1595.0,1813.0,1605.0,1167.0,1758.0,556.0,1079.0,871.0,1287.0,799.0,1160.0,1710.0,618.0,537.0,1070.0,461.0,1583.0,
1299.0,746.0,1306.0,1528.0,695.0,330.0,1429.0,1668.0,1296.0,966.0,1508.0,643.0,844.0,591.0,1124.0,1014.0,1186.0,1391.0,413.0,902.0,1358.0,738.0,1299.0,
807.0,1684.0,1121.0,471.0,1595.0,1429.0,330.0,574.0,939.0,793.0,698.0,1369.0,922.0,1173.0,641.0,1391.0,966.0,1027.0,1432.0,1722.0,1663.0,1505.0,807.0,
993.0,1902.0,1305.0,482.0,1813.0,1668.0,574.0,330.0,1123.0,1034.0,805.0,1587.0,1164.0,1414.0,874.0,1562.0,1104.0,1190.0,1667.0,1926.0,1794.0,1715.0,993.0,
462.0,1680.0,513.0,1077.0,1605.0,1296.0,939.0,1123.0,330.0,872.0,685.0,1417.0,886.0,1065.0,916.0,1625.0,1364.0,449.0,1345.0,1791.0,1974.0,1571.0,462.0,
796.0,1254.0,996.0,901.0,1167.0,966.0,793.0,1034.0,872.0,330.0,926.0,949.0,463.0,710.0,502.0,1090.0,848.0,991.0,974.0,1323.0,1434.0,1099.0,796.0,
581.0,1843.0,855.0,809.0,1758.0,1508.0,698.0,805.0,685.0,926.0,330.0,1544.0,1011.0,1251.0,862.0,1658.0,1289.0,725.0,1537.0,1919.0,1969.0,1694.0,581.0,
1382.0,646.0,1474.0,1437.0,556.0,643.0,1369.0,1587.0,1417.0,949.0,1544.0,330.0,872.0,703.0,1062.0,701.0,959.0,1527.0,566.0,708.0,1048.0,485.0,1382.0,
840.0,1162.0,977.0,1033.0,1079.0,844.0,922.0,1164.0,886.0,463.0,1011.0,872.0,330.0,584.0,635.0,1076.0,918.0,1002.0,861.0,1250.0,1435.0,1026.0,840.0,
1052.0,946.0,1105.0,1278.0,871.0,591.0,1173.0,1414.0,1065.0,710.0,1251.0,703.0,584.0,330.0,874.0,1011.0,1027.0,1169.0,617.0,1063.0,1379.0,852.0,1052.0,
809.0,1375.0,1070.0,734.0,1287.0,1124.0,641.0,874.0,916.0,502.0,862.0,1062.0,635.0,874.0,330.0,1127.0,782.0,1031.0,1124.0,1422.0,1440.0,1202.0,809.0,
1557.0,862.0,1722.0,1412.0,799.0,1014.0,1391.0,1562.0,1625.0,1090.0,1658.0,701.0,1076.0,1011.0,1127.0,330.0,801.0,1743.0,937.0,774.0,699.0,671.0,1557.0,
1261.0,1244.0,1506.0,959.0,1160.0,1186.0,966.0,1104.0,1364.0,848.0,1289.0,959.0,918.0,1027.0,782.0,801.0,330.0,1481.0,1141.0,1214.0,1028.0,1037.0,1261.0,
560.0,1784.0,476.0,1161.0,1710.0,1391.0,1027.0,1190.0,449.0,991.0,725.0,1527.0,1002.0,1169.0,1031.0,1743.0,1481.0,330.0,1444.0,1900.0,2094.0,1681.0,560.0,
1339.0,676.0,1366.0,1523.0,618.0,413.0,1432.0,1667.0,1345.0,974.0,1537.0,566.0,861.0,617.0,1124.0,937.0,1141.0,1444.0,330.0,824.0,1277.0,655.0,1339.0,
1759.0,511.0,1838.0,1774.0,537.0,902.0,1722.0,1926.0,1791.0,1323.0,1919.0,708.0,1250.0,1063.0,1422.0,774.0,1214.0,1900.0,824.0,330.0,945.0,555.0,1759.0,
1896.0,1101.0,2082.0,1653.0,1070.0,1358.0,1663.0,1794.0,1974.0,1434.0,1969.0,1048.0,1435.0,1379.0,1440.0,699.0,1028.0,2094.0,1277.0,945.0,330.0,967.0,1896.0,
1536.0,538.0,1626.0,1564.0,461.0,738.0,1505.0,1715.0,1571.0,1099.0,1694.0,485.0,1026.0,852.0,1202.0,671.0,1037.0,1681.0,655.0,555.0,967.0,330.0,1536.0,
330.0,1663.0,645.0,945.0,1583.0,1299.0,807.0,993.0,462.0,796.0,581.0,1382.0,840.0,1052.0,809.0,1557.0,1261.0,560.0,1339.0,1759.0,1896.0,1536.0,300.0,
