930.0,1263.0,1782.0,1789.0,1299.0,1034.0,2228.0,1091.0,2257.0,1181.0,1842.0,1498.0,1337.0,1812.0,1699.0,1188.0,1039.0,963.0,1050.0,976.0,2221.0,1291.0,2109.0,930.0,
663.0,330.0,1159.0,1074.0,450.0,753.0,1384.0,730.0,1536.0,710.0,1151.0,1053.0,451.0,1130.0,1039.0,720.0,761.0,681.0,775.0,678.0,1364.0,404.0,1272.0,663.0,
1182.0,1159.0,330.0,567.0,1044.0,1264.0,1137.0,1043.0,861.0,1414.0,509.0,778.0,1066.0,482.0,467.0,927.0,1161.0,1214.0,1263.0,1142.0,1177.0,1092.0,1033.0,1182.0,
1189.0,1074.0,567.0,330.0,953.0,1285.0,919.0,1080.0,801.0,1390.0,423.0,936.0,962.0,425.0,476.0,959.0,1198.0,1222.0,1290.0,1157.0,951.0,1000.0,808.0,1189.0,
699.0,450.0,1044.0,953.0,330.0,800.0,1286.0,715.0,1417.0,806.0,1031.0,978.0,376.0,1010.0,921.0,669.0,778.0,725.0,818.0,699.0,1271.0,378.0,1171.0,699.0,
434.0,753.0,1264.0,1285.0,800.0,330.0,1733.0,553.0,1751.0,559.0,1334.0,943.0,836.0,1304.0,1190.0,668.0,445.0,405.0,356.0,458.0,1726.0,788.0,1613.0,434.0,
1628.0,1384.0,1137.0,919.0,1286.0,1733.0,330.0,1569.0,885.0,1761.0,958.0,1518.0,1265.0,986.0,1064.0,1457.0,1674.0,1659.0,1746.0,1612.0,401.0,1317.0,451.0,1628.0,
491.0,730.0,1043.0,1080.0,715.0,553.0,1569.0,330.0,1539.0,742.0,1122.0,737.0,761.0,1090.0,975.0,452.0,449.0,516.0,550.0,445.0,1570.0,727.0,1447.0,491.0,
1657.0,1536.0,861.0,801.0,1417.0,1751.0,885.0,1539.0,330.0,1862.0,746.0,1309.0,1420.0,778.0,894.0,1417.0,1658.0,1690.0,1754.0,1623.0,953.0,1462.0,856.0,1657.0,
581.0,710.0,1414.0,1390.0,806.0,559.0,1761.0,742.0,1862.0,330.0,1454.0,1149.0,826.0,1427.0,1319.0,832.0,662.0,558.0,580.0,628.0,1743.0,774.0,1647.0,581.0,
1242.0,1151.0,509.0,423.0,1031.0,1334.0,958.0,1122.0,746.0,1454.0,330.0,929.0,1043.0,365.0,480.0,1001.0,1241.0,1275.0,1338.0,1208.0,999.0,1078.0,856.0,1242.0,
898.0,1053.0,778.0,936.0,978.0,943.0,1518.0,737.0,1309.0,1149.0,929.0,330.0,1020.0,895.0,792.0,673.0,829.0,922.0,932.0,851.0,1542.0,1014.0,1401.0,898.0,
737.0,451.0,1066.0,962.0,376.0,836.0,1265.0,761.0,1420.0,826.0,1043.0,1020.0,330.0,1024.0,940.0,715.0,820.0,762.0,856.0,740.0,1247.0,382.0,1152.0,737.0,
1212.0,1130.0,482.0,425.0,1010.0,1304.0,986.0,1090.0,778.0,1427.0,365.0,895.0,1024.0,330.0,446.0,969.0,1209.0,1245.0,1307.0,1177.0,1025.0,1058.0,881.0,1212.0,
1099.0,1039.0,467.0,476.0,921.0,1190.0,1064.0,975.0,894.0,1319.0,480.0,792.0,940.0,446.0,330.0,854.0,1094.0,1132.0,1192.0,1063.0,1095.0,969.0,951.0,1099.0,
588.0,720.0,927.0,959.0,669.0,668.0,1457.0,452.0,1417.0,832.0,1001.0,673.0,715.0,969.0,854.0,330.0,571.0,619.0,669.0,546.0,1461.0,695.0,1336.0,588.0,
439.0,761.0,1161.0,1198.0,778.0,445.0,1674.0,449.0,1658.0,662.0,1241.0,829.0,820.0,1209.0,1094.0,571.0,330.0,443.0,435.0,413.0,1672.0,778.0,1553.0,439.0,
363.0,681.0,1214.0,1222.0,725.0,405.0,1659.0,516.0,1690.0,558.0,1275.0,922.0,762.0,1245.0,1132.0,619.0,443.0,330.0,424.0,403.0,1651.0,714.0,1540.0,363.0,
450.0,775.0,1263.0,1290.0,818.0,356.0,1746.0,550.0,1754.0,580.0,1338.0,932.0,856.0,1307.0,1192.0,669.0,435.0,424.0,330.0,466.0,1740.0,808.0,1626.0,450.0,
376.0,678.0,1142.0,1157.0,699.0,458.0,1612.0,445.0,1623.0,628.0,1208.0,851.0,740.0,1177.0,1063.0,546.0,413.0,403.0,466.0,330.0,1607.0,697.0,1492.0,376.0,
1621.0,1364.0,1177.0,951.0,1271.0,1726.0,401.0,1570.0,953.0,1743.0,999.0,1542.0,1247.0,1025.0,1095.0,1461.0,1672.0,1651.0,1740.0,1607.0,330.0,1299.0,474.0,1621.0,
691.0,404.0,1092.0,1000.0,378.0,788.0,1317.0,727.0,1462.0,774.0,1078.0,1014.0,382.0,1058.0,969.0,695.0,778.0,714.0,808.0,697.0,1299.0,330.0,1204.0,691.0,
1509.0,1272.0,1033.0,808.0,1171.0,1613.0,451.0,1447.0,856.0,1647.0,856.0,1401.0,1152.0,881.0,951.0,1336.0,1553.0,1540.0,1626.0,1492.0,474.0,1204.0,330.0,1509.0,
330.0,663.0,1182.0,1189.0,699.0,434.0,1628.0,491.0,1657.0,581.0,1242.0,898.0,737.0,1212.0,1099.0,588.0,439.0,363.0,450.0,376.0,1621.0,691.0,1509.0,300.0,
