1200,6,35,16865.0,32765.0,1405.4166666666665,5460.833333333333,120451.0
2640,7,41,19441.0,38041.0,1620.0833333333333,6340.166666666666,202296.0
3900,6,35,14194.0,30094.0,1182.8333333333333,5015.666666666666,182463.0
5160,6,35,16237.0,32137.0,1353.0833333333333,5356.166666666666,190880.0
6420,7,37,19633.0,37033.0,1636.0833333333333,6172.166666666666,169037.0
7680,6,33,12769.0,28069.0,1064.0833333333333,4678.166666666666,175747.0
8940,6,37,16215.0,32715.0,1351.25,5452.5,176265.0
10200,6,31,15358.0,30058.0,1279.8333333333333,5009.666666666666,149597.0
11460,6,33,15506.0,30806.0,1292.1666666666665,5134.333333333333,165219.0
12720,6,40,15298.0,32698.0,1274.8333333333333,5449.666666666666,205798.0
13980,6,32,16659.0,31659.0,1388.25,5276.5,150530.0
15240,7,36,17821.0,34921.0,1485.0833333333333,5820.166666666666,178521.0
16500,6,26,13960.0,27160.0,1163.3333333333333,4526.666666666666,116451.0
17760,8,48,19641.0,41241.0,1636.75,6873.5,257882.0
19080,6,38,13610.0,30410.0,1134.1666666666665,5068.333333333333,199896.0
20340,7,39,18081.0,36081.0,1506.75,6013.5,186437.0
21600,5,24,12391.0,24091.0,1032.5833333333333,4015.1666666666665,113378.0
22860,5,39,12667.0,28867.0,1055.5833333333333,4811.166666666666,229513.0
24120,7,40,19138.0,37438.0,1594.8333333333333,6239.666666666666,202124.0
25380,5,35,13375.0,28375.0,1114.5833333333333,4729.166666666666,179024.0
26640,6,37,14409.0,30909.0,1200.75,5151.5,208547.0
27900,6,33,15534.0,30834.0,1294.5,5139.0,147986.0
29160,5,28,14102.0,27002.0,1175.1666666666665,4500.333333333333,148136.0
30420,6,36,16555.0,32755.0,1379.5833333333333,5459.166666666666,167966.0
31740,6,31,17548.0,32248.0,1462.3333333333333,5374.666666666666,153491.0
33000,7,41,18861.0,37461.0,1571.75,6243.5,222856.0
34260,6,33,14336.0,29636.0,1194.6666666666665,4939.333333333333,164055.0
35580,6,40,16291.0,33691.0,1357.5833333333333,5615.166666666666,203100.0
36840,6,39,16432.0,33532.0,1369.3333333333333,5588.666666666666,211534.0
38100,7,38,17250.0,34950.0,1437.5,5825.0,196315.0
39360,5,27,13057.0,25657.0,1088.0833333333333,4276.166666666666,121587.0
40680,6,33,14179.0,29479.0,1181.5833333333333,4913.166666666666,171331.0
41940,7,43,18810.0,38010.0,1567.5,6335.0,205268.0
43200,6,27,18169.0,31669.0,1514.0833333333333,5278.166666666666,120948.0
