1500,7,38,16880.0,34580.0,1406.6666666666665,5763.333333333333,136964.0
3060,9,51,22657.0,46057.0,1888.0833333333333,7676.166666666666,277480.0
4620,7,40,17214.0,35514.0,1434.5,5919.0,214442.0
6180,7,41,19385.0,37985.0,1615.4166666666665,6330.833333333333,214544.0
7740,8,47,21033.0,42333.0,1752.75,7055.5,251085.0
9300,9,50,24415.0,47515.0,2034.5833333333333,7919.166666666666,249048.0
10920,6,35,15091.0,30991.0,1257.5833333333333,5165.166666666666,169462.0
12480,7,46,16767.0,36867.0,1397.25,6144.5,235113.0
14040,8,45,20783.0,41483.0,1731.9166666666665,6913.833333333333,225904.0
15600,7,41,19481.0,38081.0,1623.4166666666665,6346.833333333333,211987.0
17160,7,42,17466.0,36366.0,1455.5,6061.0,202602.0
18720,9,50,20777.0,43877.0,1731.4166666666665,7312.833333333333,253293.0
20280,8,49,21191.0,43091.0,1765.9166666666665,7181.833333333333,272143.0
21840,6,31,14931.0,29631.0,1244.25,4938.5,141973.0
23460,8,46,19403.0,40403.0,1616.9166666666665,6733.833333333333,260933.0
25020,9,43,24007.0,45007.0,2000.5833333333333,7501.166666666666,187169.0
26580,10,55,22214.0,47714.0,1851.1666666666665,7952.333333333333,274204.0
28140,7,39,18510.0,36510.0,1542.5,6085.0,195513.0
29700,7,38,18788.0,36488.0,1565.6666666666665,6081.333333333333,182850.0
31260,7,42,18811.0,37711.0,1567.5833333333333,6285.166666666666,209701.0
32880,8,48,22473.0,44073.0,1872.75,7345.5,242520.0
34440,6,37,16443.0,32943.0,1370.25,5490.5,166742.0
36000,9,47,24137.0,46337.0,2011.4166666666665,7722.833333333333,233662.0
37560,10,54,23615.0,48815.0,1967.9166666666665,8135.833333333333,255582.0
39120,6,36,15828.0,32028.0,1319.0,5338.0,179444.0
40740,7,41,16493.0,35093.0,1374.4166666666665,5848.833333333333,220600.0
42300,9,50,26237.0,49337.0,2186.4166666666665,8222.833333333332,250716.0
