0,0.00736839195483083,0.00699497839382311,0.0140543733054857,0.0196259063484984,0.0156052363070865,0.00377890195691784,0.00181229918335919,0.0102434613290626,0.00454992955660052
0.00736839195483083,0,0.00346938189451706,0.00668621993430991,0.012486192373978,0.00837464460141477,0.00545381517838862,0.00723404646999127,0.00467748864242388,0.0088855986275528
0.00699497839382311,0.00346938189451706,0,0.008546298326179,0.0148723105377048,0.0107510642956883,0.006948131168167,0.00601784946305752,0.00813999869348964,0.00658190534875615
0.0140543733054857,0.00668621993430991,0.008546298326179,0,0.00642185697519579,0.00253679752640162,0.011718435433533,0.0138231942140727,0.00631101236014,0.015049476605517
0.0196259063484984,0.012486192373978,0.0148723105377048,0.00642185697519579,0,0.00414219895707346,0.0166471649237962,0.0197101516566962,0.00992979858809031,0.0212440272304915
0.0156052363070865,0.00837464460141477,0.0107510642956883,0.00253679752640162,0.00414219895707346,0,0.0128253009399389,0.0156081183891587,0.00646536311431684,0.0171019677186565
0.00377890195691784,0.00545381517838862,0.006948131168167,0.011718435433533,0.0166471649237962,0.0128253009399389,0,0.0050314634382056,0.00686046645644507,0.00781053141406008
0.00181229918335919,0.00723404646999127,0.00601784946305752,0.0138231942140727,0.0197101516566962,0.0156081183891587,0.0050314634382056,0,0.0108021044398758,0.00283467678933756
0.0102434613290626,0.00467748864242388,0.00813999869348964,0.00631101236014,0.00992979858809031,0.00646536311431684,0.00686046645644507,0.0108021044398758,0,0.0130097569911959
0.00454992955660052,0.0088855986275528,0.00658190534875615,0.015049476605517,0.0212440272304915,0.0171019677186565,0.00781053141406008,0.00283467678933756,0.0130097569911959,0
