0,1105,1261,1378,1210,1265,1197,1068,1173,1176
1076,0,252,303,201,278,188,84,86,189
1236,299,0,65,98,220,130,311,346,190
1344,346,72,0,145,267,176,357,392,236
1184,247,101,153,0,148,77,258,293,137
1226,289,250,301,149,0,86,292,336,164
1139,203,167,219,124,91,0,214,249,78
1066,79,290,342,240,255,226,0,124,166
1144,86,298,350,248,325,235,152,0,236
1069,219,193,245,143,199,129,134,266,0
