17.28,0.0,35356.0
23.606,0.0,35356.0
28.265,0.0,33159.0
32.083,0.0,33159.0
39.797,0.0,33159.0
44.977,0.0,32350.0
51.113,0.0,32350.0
57.98,0.0,32350.0
64.85,0.0,32350.0
72.411,0.0,32350.0
86.482,0.0,32350.0
93.303,0.0,32350.0
101.299,0.0,32350.0
112.822,0.0,32350.0
127.763,0.0,32350.0
140.34,0.0,32276.0
156.817,0.0,32276.0
171.871,0.0,32276.0
192.791,0.0,32276.0
216.81,0.0,32276.0
249.28,0.0,32276.0
280.866,0.0,32276.0
287.746,0.0,30358.0
297.508,0.0,30358.0
302.263,0.0,30358.0
307.764,0.0,30358.0
313.895,0.0,30358.0
321.761,0.0,30358.0
328.987,0.0,30358.0
335.829,0.0,30358.0
342.844,0.0,30358.0
349.414,0.0,30358.0
356.344,0.0,30358.0
364.085,0.0,30358.0
371.898,0.0,30358.0
380.165,0.0,30358.0
388.622,0.0,30358.0
396.376,0.0,30358.0
404.966,0.0,30358.0
414.957,0.0,30358.0
422.612,0.0,30358.0
431.399,0.0,30358.0
439.837,0.0,30358.0
447.719,0.0,30358.0
611.455,29580.40305085072,30358.0
